chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,говорить,гораздо,деле,дело,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,с,самой,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,самого,собою,совсем,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,среди,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,наиболее,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,съезд,такой,теперь,тогда,точки,труда,был,вообще,всей,да,действительно,здесь,мог,особенно,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,снова,съезде,тов,масс,демократия,пролетариат,войны,ленин,буржуазия,маркса,её
trotsky_intellig_dem.txt_chunk2,trotsky,4,2,0,0,0,1,2,3,1,19,2,2,0,1,0,2,6,2,2,1,0,0,0,2,1,1,2,0,0,0,1,1,1,4,0,2,0,2,2,2,3,6,0,44,0,5,1,0,2,6,7,0,1,1,1,0,1,1,2,1,0,3,1,3,0,0,0,3,3,0,0,0,10,0,0,13,0,0,0,0,2,0,0,1,0,8,1,3,0,3,0,0,0,0,0,5,4,0,0,0,1,0,3,1,4,0,6,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,2,2,3,0,4,3,0,2,1,0,1,0,1,2,1,13,1,1,3,0,3,1,1,1,1,2,0,3,0,1,0,0,2,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,1,3,0,4,1,0,5,1,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,0,0,0,0,1,1,1,0,1,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,9,1,0,0,4,0,0,1,1,2,0,0,3,1,1,1,0,0,0,1,0,0,1,2,4,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
trotsky_intellig_dem.txt_chunk3,trotsky,4,1,0,0,7,2,2,3,1,32,1,1,0,2,0,1,3,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,8,1,2,1,3,4,0,0,4,2,33,1,6,2,1,4,7,11,0,2,0,2,0,0,2,1,2,1,0,0,1,0,0,0,0,2,1,2,0,7,0,0,22,1,0,0,0,2,0,0,2,2,5,0,2,1,1,0,1,0,0,2,6,4,0,1,0,2,0,1,0,0,0,6,0,0,0,1,1,2,1,1,1,1,2,0,0,0,5,0,0,0,2,0,4,1,1,1,1,0,0,0,1,2,1,14,3,2,3,0,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,3,0,1,1,2,3,0,0,0,2,0,0,0,0,0,2,4,1,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,0,0,0,7,0,0,2,0,4,0,1,1,1,0,3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
trotsky_intellig_dem.txt_chunk5,trotsky,0,2,0,0,0,1,0,0,2,32,2,1,0,0,0,1,4,0,1,1,0,2,1,0,0,0,2,0,1,0,1,2,2,2,0,2,0,1,3,1,1,1,0,36,0,6,3,1,1,11,10,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,1,1,0,0,0,12,1,0,7,0,0,0,0,2,0,1,1,0,2,0,7,2,1,0,0,0,0,0,7,1,0,8,1,0,0,5,1,3,0,8,0,0,3,1,3,1,1,1,1,0,0,1,0,0,4,0,0,0,3,0,1,1,1,1,1,0,0,0,2,0,2,4,2,1,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,3,0,1,0,0,3,3,0,0,3,0,2,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,5,0,0,0,0,1,0,0,0,2,1,2,0,3,1,0,0,0,0,3,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trotsky_k_smerty_parvusa.txt_chunk1,trotsky,4,1,0,0,3,0,0,3,2,33,1,2,0,0,0,1,2,1,0,1,2,1,0,1,0,0,6,0,0,0,0,0,14,2,2,1,1,4,3,1,0,4,0,28,1,2,1,3,2,9,5,0,2,1,3,0,0,1,1,0,2,0,0,0,2,1,2,1,1,0,4,0,16,0,2,13,3,1,0,0,2,0,0,1,2,9,1,11,0,0,0,0,0,0,16,4,3,0,5,1,1,0,5,4,1,1,14,0,0,0,0,2,0,0,0,1,0,1,0,1,3,1,0,0,2,2,0,9,2,0,1,2,0,1,0,3,2,2,14,0,0,2,1,3,4,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,6,1,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,1,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,6,0,1,0
trotsky_kapital_v_opozicii.txt_chunk1,trotsky,3,0,0,0,3,2,0,1,2,21,0,1,1,1,0,3,5,1,0,0,0,2,0,0,1,0,5,0,1,1,0,0,1,3,1,1,0,1,1,0,0,3,0,41,0,2,2,1,2,9,7,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,14,0,1,1,1,4,1,1,1,2,7,0,1,0,1,0,0,0,0,2,2,1,2,4,0,1,1,2,3,5,1,11,0,0,1,3,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,3,1,2,2,0,2,1,1,3,0,9,2,1,2,0,0,0,0,2,0,1,0,1,0,2,0,0,1,1,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,2,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,1,1,2,1,2,1,0,1,0,0,3,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,2,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
trotsky_kapital_v_opozicii.txt_chunk2,trotsky,3,0,0,0,1,0,0,2,2,26,0,0,1,1,0,2,1,0,2,0,1,3,0,2,0,1,4,0,0,0,0,2,2,3,0,0,0,3,5,4,0,2,0,36,1,1,0,1,1,9,5,0,1,0,0,0,0,1,0,0,4,1,0,1,0,0,0,1,2,1,1,0,20,0,0,10,0,0,0,2,2,0,0,2,0,3,0,3,1,1,0,0,0,0,2,3,1,0,12,0,1,0,1,0,4,0,8,1,0,0,0,2,1,2,1,0,1,0,0,0,1,2,1,0,1,0,0,1,2,0,5,0,0,0,0,2,0,0,8,1,0,2,0,5,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,2,1,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trotsky_kapital_v_opozicii.txt_chunk3,trotsky,2,0,1,1,2,1,0,2,3,26,5,0,0,1,0,0,2,0,3,0,2,0,0,1,1,1,6,0,0,0,1,0,2,0,0,2,0,1,7,4,2,2,1,42,0,2,3,2,2,5,6,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,2,1,0,0,10,0,0,12,1,2,0,2,3,0,0,0,0,7,0,0,0,0,2,0,0,0,2,1,3,0,2,0,0,1,2,1,7,0,10,0,0,1,1,0,0,1,1,0,0,0,0,1,1,3,1,0,0,2,0,5,3,0,2,1,3,0,0,0,3,0,10,1,0,3,0,3,1,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,4,1,1,3,2,0,0,3,2,0,1,0,3,0,0,0,0,0,1,0,0,0,2,0,3,4,2,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,9,0,2,1,0,0,1,2,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,2,0,1,0,0,0,1,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
trotsky_kapital_v_opozicii.txt_chunk5,trotsky,4,0,0,0,9,1,0,3,3,22,2,0,0,0,2,0,4,0,1,2,1,2,0,0,0,0,8,1,2,2,1,0,3,1,1,1,2,0,6,1,0,6,0,48,0,3,1,1,4,6,6,0,0,0,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,9,3,0,19,0,0,0,0,3,0,0,0,0,9,0,5,0,1,0,0,2,1,4,2,0,0,5,1,1,0,6,3,4,0,9,0,0,0,0,1,0,0,2,1,0,1,0,2,1,4,2,0,1,1,0,2,0,1,3,1,1,1,1,0,2,0,13,0,4,0,1,4,0,1,1,0,0,0,1,0,4,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,3,2,0,1,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,3,7,0,3,3,0,1,1,0,0,0,0,2,0,3,1,0,4,0,0,0,0,0,1,1,1,2,0,2,0,0,1,0,0,4,0,2,1,0,2,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
trotsky_kapital_v_opozicii.txt_chunk6,trotsky,3.218884120171674,0,0,0,4.291845493562231,0,0,2.1459227467811157,2.1459227467811157,17.167381974248926,0,0,0,1.0729613733905579,0,0,3.218884120171674,0,0,0,1.0729613733905579,1.0729613733905579,0,0,2.1459227467811157,0,9.656652360515022,0,0,0,1.0729613733905579,0,3.218884120171674,5.364806866952789,2.1459227467811157,1.0729613733905579,1.0729613733905579,1.0729613733905579,2.1459227467811157,0,0,6.437768240343348,0,37.55364806866953,0,2.1459227467811157,2.1459227467811157,1.0729613733905579,0,5.364806866952789,12.875536480686696,2.1459227467811157,1.0729613733905579,0,2.1459227467811157,0,1.0729613733905579,4.291845493562231,1.0729613733905579,0,1.0729613733905579,3.218884120171674,1.0729613733905579,1.0729613733905579,0,0,0,0,4.291845493562231,2.1459227467811157,0,1.0729613733905579,13.948497854077255,1.0729613733905579,0,16.094420600858367,0,0,0,0,1.0729613733905579,0,1.0729613733905579,0,1.0729613733905579,3.218884120171674,0,3.218884120171674,1.0729613733905579,1.0729613733905579,0,0,0,1.0729613733905579,1.0729613733905579,5.364806866952789,1.0729613733905579,0,3.218884120171674,0,0,2.1459227467811157,2.1459227467811157,9.656652360515022,5.364806866952789,0,6.437768240343348,0,2.1459227467811157,1.0729613733905579,0,2.1459227467811157,2.1459227467811157,0,2.1459227467811157,1.0729613733905579,0,1.0729613733905579,1.0729613733905579,1.0729613733905579,0,2.1459227467811157,0,1.0729613733905579,1.0729613733905579,3.218884120171674,0,0,1.0729613733905579,0,6.437768240343348,0,1.0729613733905579,0,0,1.0729613733905579,0,0,11.802575107296137,1.0729613733905579,1.0729613733905579,0,1.0729613733905579,3.218884120171674,1.0729613733905579,0,3.218884120171674,0,0,0,0,0,1.0729613733905579,0,0,1.0729613733905579,0,0,0,0,0,1.0729613733905579,2.1459227467811157,0,0,0,0,2.1459227467811157,0,1.0729613733905579,0,1.0729613733905579,1.0729613733905579,1.0729613733905579,0,0,0,1.0729613733905579,2.1459227467811157,0,0,1.0729613733905579,0,0,0,0,2.1459227467811157,0,0,0,0,0,0,0,0,0,0,1.0729613733905579,1.0729613733905579,0,3.218884120171674,0,2.1459227467811157,0,0,1.0729613733905579,0,1.0729613733905579,3.218884120171674,1.0729613733905579,0,3.218884120171674,0,0,2.1459227467811157,2.1459227467811157,1.0729613733905579,0,1.0729613733905579,0,0,0,1.0729613733905579,0,0,0,0,0,2.1459227467811157,2.1459227467811157,0,0,3.218884120171674,1.0729613733905579,0,5.364806866952789,0,2.1459227467811157,0,0,1.0729613733905579,0,0,0,0,0,0,1.0729613733905579,1.0729613733905579,0,0,0,0,2.1459227467811157,0,5.364806866952789,0,1.0729613733905579,0,0,0,0,1.0729613733905579,1.0729613733905579,0,0,0,0,3.218884120171674,0,2.1459227467811157,1.0729613733905579,3.218884120171674,0,2.1459227467811157,0,2.1459227467811157,0,0,0,4.291845493562231,1.0729613733905579,0,0,1.0729613733905579,2.1459227467811157,0,0,0,0,0,0,0,5.364806866952789,2.1459227467811157,0,0,7.510729613733906,0,0
trotsky_opekaemoe_studenchestvo_I.txt_chunk1,trotsky,8.008008008008009,0,0,0,3.003003003003003,0,0,2.002002002002002,0,32.032032032032035,1.001001001001001,2.002002002002002,0,0,1.001001001001001,1.001001001001001,2.002002002002002,2.002002002002002,0,0,0,1.001001001001001,1.001001001001001,1.001001001001001,0,0,4.004004004004004,0,0,2.002002002002002,0,1.001001001001001,4.004004004004004,0,0,2.002002002002002,0,1.001001001001001,3.003003003003003,0,0,0,1.001001001001001,33.03303303303303,0,4.004004004004004,5.005005005005005,1.001001001001001,0,5.005005005005005,14.014014014014014,0,1.001001001001001,2.002002002002002,1.001001001001001,1.001001001001001,1.001001001001001,1.001001001001001,1.001001001001001,0,0,3.003003003003003,0,3.003003003003003,0,0,0,1.001001001001001,5.005005005005005,1.001001001001001,1.001001001001001,1.001001001001001,11.01101101101101,0,0,22.02202202202202,1.001001001001001,1.001001001001001,0,0,2.002002002002002,1.001001001001001,0,0,0,6.006006006006006,0,3.003003003003003,1.001001001001001,0,0,0,1.001001001001001,0,3.003003003003003,0,1.001001001001001,1.001001001001001,8.008008008008009,0,0,3.003003003003003,1.001001001001001,2.002002002002002,0,1.001001001001001,15.015015015015015,0,0,1.001001001001001,0,0,1.001001001001001,2.002002002002002,1.001001001001001,1.001001001001001,2.002002002002002,2.002002002002002,2.002002002002002,0,0,5.005005005005005,0,0,1.001001001001001,0,2.002002002002002,2.002002002002002,2.002002002002002,2.002002002002002,4.004004004004004,1.001001001001001,0,1.001001001001001,0,0,0,1.001001001001001,9.00900900900901,4.004004004004004,1.001001001001001,0,0,3.003003003003003,3.003003003003003,0,1.001001001001001,1.001001001001001,2.002002002002002,0,0,1.001001001001001,2.002002002002002,0,1.001001001001001,0,0,1.001001001001001,2.002002002002002,0,0,0,0,5.005005005005005,0,2.002002002002002,0,0,0,1.001001001001001,0,0,0,1.001001001001001,2.002002002002002,0,1.001001001001001,2.002002002002002,0,5.005005005005005,1.001001001001001,0,0,3.003003003003003,1.001001001001001,0,0,0,0,0,0,0,0,4.004004004004004,0,0,1.001001001001001,2.002002002002002,0,0,2.002002002002002,0,0,0,0,0,6.006006006006006,2.002002002002002,2.002002002002002,1.001001001001001,2.002002002002002,3.003003003003003,0,0,1.001001001001001,1.001001001001001,0,0,0,0,0,0,0,3.003003003003003,0,0,1.001001001001001,0,0,0,3.003003003003003,0,1.001001001001001,1.001001001001001,0,0,0,0,0,1.001001001001001,0,0,1.001001001001001,0,0,0,1.001001001001001,0,3.003003003003003,0,0,0,1.001001001001001,3.003003003003003,0,6.006006006006006,0,2.002002002002002,1.001001001001001,0,1.001001001001001,0,0,0,0,0,1.001001001001001,0,0,0,0,0,2.002002002002002,0,1.001001001001001,0,0,0,0,0,2.002002002002002,0,0,0,1.001001001001001,0,0,2.002002002002002,0,2.002002002002002,0,0,0,1.001001001001001,1.001001001001001,0,0,0,0,0
trotsky_perm_rev.txt_chunk1,trotsky,2,0,2,3,1,4,2,7,2,35,2,5,3,0,0,3,4,0,2,0,0,0,0,0,0,3,6,0,1,1,0,0,2,2,0,2,0,3,5,0,0,4,0,35,1,7,1,0,1,6,8,0,1,0,3,0,0,0,0,0,0,1,1,3,1,2,0,0,3,0,0,0,8,1,1,16,1,0,0,0,5,0,0,2,0,6,0,9,0,0,3,0,0,0,2,0,4,0,2,2,0,0,8,1,0,0,15,0,0,1,0,1,0,0,2,1,0,3,0,0,1,3,0,0,0,3,1,5,2,0,5,3,0,0,0,2,0,1,11,0,0,0,1,1,3,4,0,0,1,1,2,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,5,1,0,2,4,0,0,0,0,2,4,0,1,0,4,0,4,1,4,0,0,1,8,1,1,1,0,2,0,1,4,0,1,0,0,1,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,4,1,4,0,0,0,1,3,0,0,1,4,0,1,0,0,0,10,0,1,0,3,2,0,0,0,0,0,0,1,0,17,0,4,0,0,0,0,1,0,0,3,1,0,0
trotsky_perm_rev.txt_chunk12,trotsky,4,0,4,1,3,2,2,2,2,40,0,0,1,2,0,1,1,0,2,0,1,1,0,0,0,0,4,0,2,0,0,2,4,6,0,3,2,1,3,0,0,3,0,32,0,3,2,0,0,7,3,0,3,0,3,1,0,2,1,0,1,1,1,2,0,0,0,0,4,2,0,1,10,0,0,25,0,1,0,1,2,0,1,0,1,7,0,5,0,2,0,0,0,0,3,2,0,0,7,0,0,1,1,0,2,2,7,0,0,1,0,3,1,0,0,2,2,0,0,2,3,1,0,2,2,2,0,5,2,2,4,0,1,0,0,6,2,1,6,0,2,1,1,8,2,1,3,0,0,4,2,0,5,0,2,3,2,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,2,0,1,1,1,7,0,0,1,1,2,0,2,3,1,0,0,0,0,2,1,0,3,2,2,0,3,0,5,1,0,1,0,3,0,1,0,2,6,1,1,5,0,0,0,0,1,1,0,3,6,1,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,2,1,1,0,1,1,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,12,1,0,0,1,4,0,1,0,0,0,0,0,0,20,1,9,0,0,0,0,1,6,0,0,2,0,0
trotsky_perm_rev.txt_chunk13,trotsky,7,0,3,2,6,0,0,3,6,30,4,2,0,1,0,2,5,0,2,1,1,1,0,0,0,1,2,7,0,0,1,1,2,2,0,2,2,3,3,0,1,2,0,29,0,3,0,1,4,7,11,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,0,9,0,0,21,1,0,1,2,3,0,0,1,1,8,0,8,1,1,0,1,0,0,2,0,1,0,6,1,1,1,7,1,2,0,10,1,0,1,1,1,0,0,0,2,2,0,0,0,2,4,0,2,0,1,0,1,2,1,3,2,0,0,1,7,1,3,8,1,1,2,0,5,3,1,0,1,0,4,4,0,2,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,2,3,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,2,1,2,0,0,0,0,0,0,4,0,0,0,0,4,0,1,2,0,1,2,0,0,0,0,2,1,2,1,0,0,0,0,1,1,1,0,0,1,0,3,1,0,2,1,1,1,0,1,0,0,0,0,0,2,1,0,0,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,3,6,2,1,0,1,4,0,2,1,0,1,4,0,1,9,0,9,0,0,0,3,0,14,0,0,0,0,0
trotsky_perm_rev.txt_chunk15,trotsky,2,0,0,1,6,1,0,1,1,42,2,6,2,0,0,0,1,0,1,1,1,1,0,0,0,1,3,0,2,0,0,0,2,4,0,2,0,3,5,2,0,3,0,35,1,5,4,0,0,12,6,0,0,1,0,1,0,2,0,0,0,1,0,5,1,0,0,1,1,2,3,3,11,1,2,16,0,1,0,2,4,0,0,0,0,11,0,8,2,0,0,0,0,0,0,0,1,0,5,0,0,0,7,1,2,0,4,1,1,0,2,0,0,1,0,3,1,0,0,0,3,0,1,0,0,1,1,2,2,0,7,4,0,1,0,6,2,0,13,1,2,1,0,3,1,2,4,0,0,0,2,0,3,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,4,0,4,1,0,0,2,0,0,0,1,0,0,0,0,0,7,0,1,1,0,0,0,3,0,0,2,0,0,0,5,1,0,0,0,4,0,1,5,0,1,0,0,0,0,1,3,2,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,1,1,2,3,1,1,0,0,2,0,0,1,0,2,0,0,0,1,0,4,0,0,0,3,1,0,0,2,0,1,1,0,1,8,1,4,0,0,0,0,0,2,0,9,0,0,0
trotsky_perm_rev.txt_chunk17,trotsky,3,0,5,0,3,2,1,0,2,48,0,5,1,0,1,3,1,0,2,1,1,1,0,0,4,4,1,0,0,0,0,1,0,2,1,5,1,2,2,0,0,2,1,33,2,5,5,2,3,7,10,1,0,0,1,0,2,1,0,1,0,2,0,1,3,1,0,0,3,0,0,0,12,0,0,25,0,0,0,0,1,0,0,0,0,8,0,15,3,3,0,0,0,0,3,1,0,0,1,1,3,0,11,1,2,1,10,2,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2,0,1,0,7,2,0,5,6,0,1,0,0,0,2,14,2,0,2,0,8,3,5,2,2,0,6,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,2,0,0,0,0,6,1,2,0,0,0,0,0,3,0,3,1,0,1,0,3,2,1,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,1,4,0,0,0,2,0,0,0,1,0,0,1,0,0,3,0,3,2,0,0,0,0,0,2,0,2,0,1,0,0,0,6,0,1,0,1,0,0,2,1,0,0,2,0,2,8,2,0,1,0,0,0,0,2,0,12,0,0,0
trotsky_perm_rev.txt_chunk19,trotsky,2,1,5,1,2,1,0,4,3,30,3,1,0,3,0,0,3,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,3,3,1,1,1,3,5,4,5,3,1,28,1,6,0,0,1,6,4,1,1,0,1,1,2,1,0,0,0,1,1,3,3,3,0,0,4,1,0,1,13,0,0,16,0,1,0,3,1,1,1,1,0,4,4,9,0,1,2,0,0,0,1,1,2,0,5,2,1,3,3,2,0,0,10,0,0,0,1,0,0,0,0,2,0,0,2,0,1,3,0,1,0,0,0,1,2,1,2,2,1,1,2,4,2,2,14,0,2,0,0,10,0,1,2,1,0,9,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,1,0,0,2,2,0,1,5,0,0,0,1,0,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,2,0,1,10,0,3,0,0,3,1,0,5,0,1,0,0,0
trotsky_perm_rev.txt_chunk2,trotsky,1,0,4,0,0,0,5,2,1,39,3,1,0,0,1,3,6,0,1,1,0,0,0,1,1,1,6,0,1,0,0,0,4,2,1,2,0,1,3,0,0,0,1,35,0,5,4,0,2,13,8,0,1,0,2,2,0,4,1,0,2,3,0,0,1,2,1,1,1,0,0,0,9,1,0,18,0,0,1,2,3,0,0,0,0,12,0,1,0,0,0,0,0,1,0,5,2,0,4,0,0,0,3,0,4,1,7,0,0,1,1,2,2,0,3,0,3,0,1,0,2,1,0,0,0,1,7,2,3,1,4,3,0,0,1,1,2,4,9,1,0,0,0,6,2,3,4,2,0,9,1,0,1,0,0,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,4,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,6,5,0,0,1,0,0,1,0,0,0,2,0,1,0,1,3,0,1,3,1,1,0,0,2,0,1,0,3,0,0,0,0,0,0,1,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,1,0,1,1,1,0,1,4,0,0,0,0,0,5,1,1,0,2,1,0,0,0,0,0,0,0,0,17,2,8,0,0,0,0,0,4,0,0,0,0,0
trotsky_perm_rev.txt_chunk22,trotsky,7,0,0,0,3,0,0,1,1,39,1,0,5,1,1,0,6,0,1,0,0,2,0,0,0,0,4,0,0,0,0,2,2,2,0,3,2,5,7,1,1,0,0,30,0,1,3,0,1,10,14,0,3,1,1,0,1,3,0,0,0,0,0,0,2,1,0,0,0,0,1,1,8,0,0,24,1,0,0,0,0,0,0,0,0,6,0,12,5,0,0,0,1,0,4,0,3,0,3,3,1,0,3,1,4,1,9,0,0,0,0,2,0,0,2,0,0,0,1,0,2,2,0,0,0,2,7,4,1,1,4,1,0,0,1,6,3,2,16,1,3,3,0,6,1,3,1,1,0,10,5,0,3,0,0,3,1,0,3,1,0,1,0,0,1,2,0,0,0,0,0,0,2,1,0,1,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,6,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,1,0,1,1,0,1,0,2,2,2,0,1,0,0,1,0,1,1,0,1,1,2,3,0,0,0,1,0,2,0,5,1,0,0,1,0,2,0,1,0,3,0,0,2,1,0,0,0,0,0,20,0,3,0,0,0,0,0,1,0,9,0,0,0
