file_name,а,без,больше,борьба,борьбе,борьбу,будут,было,в,возможности,время,все,всей,всем,всех,государства,давно,даже,дела,демократической,для,до,достаточно,другие,других,его,ему,если,же,за,и,из,их,как,когда,которые,который,крестьяне,может,мы,на,надо,народ,народа,настоящее,не,него,необходимо,несмотря,нет,никогда,ним,но,один,одно,он,оно,от,партии,перед,по,политического,после,потому,поэтому,правительства,правительство,при,работы,рабочей,рабочих,революционеров,русский,с,самодержавие,самодержавия,свое,свои,своих,силы,следует,со,собой,совершенно,социал,союза,страны,так,те,тем,теперь,того,только,у,уже,что,чтобы,это,этой,агитации,более,борьбы,бы,был,быть,весь,во,вовсе,возможность,вообще,вопрос,вопроса,времени,всегда,всего,всеми,всю,всякий,г,говорить,говорят,года,гораздо,группы,два,движение,движения,демократии,демократия,демократы,деятельности,должна,должно,должны,другой,ее,ей,есть,еще,жизни,жизнь,задачи,здесь,значение,ибо,или,им,имеет,интересов,истории,к,какой,класс,класса,классов,классовой,конечно,которой,которую,кто,лет,лишь,людей,между,место,много,могли,можно,мысли,мысль,над,назад,наконец,нам,нами,нас,наша,наше,нашего,нашей,наших,ней,нем,ни,нибудь,ничего,нового,о,об,общества,одним,одной,она,они,опять,организации,организаций,особенно,остается,отношении,очень,партию,первых,период,план,под,политические,политических,политическое,политической,политическую,положения,поскольку,право,представителей,программы,пролетариат,пролетариата,просто,против,прямо,путем,путь,работу,рабочего,рабочие,рабочий,рабочим,раз,революции,революционного,революционной,решительно,россии,русских,русского,русской,самой,самых,свободу,свободы,своей,свою,связи,сделать,себе,себя,сил,сказать,слишком,слова,смысле,снова,собою,социализма,становится,стоит,стороны,съезд,та,также,таких,такой,то,тогда,том,тому,тот,требования,труда,тут,условиях,цели,чем,экономической,эти,этих,этом,этому,этот,эту,1,2,3,будет,будто,буржуазной,были,власть,вот,где,да,деле,дело,день,е,её,зрения,именно,иметь,какие,которое,которых,кроме,ли,лучше,массы,менее,можем,момент,несколько,них,новой,новые,образом,одного,п,поводу,политическая,положение,почему,приходится,пусть,самого,самое,самом,своего,своим,силой,силу,случае,стали,стало,степени,т,такие,таким,тех,точки,условия,участие,характер,хочет,эта,этого,является,благодаря,большинство,была,возможно,вопросы,вполне,вся,выше,газеты,действительно,демократов,значит,идет,иначе,интеллигенции,искры,каждый,которая,которым,либо,люди,маркса,мере,мог,могут,наиболее,наоборот,наш,нее,нельзя,организация,партийной,партия,пор,прежде,развитие,редакции,руки,свой,среди,струве,такого,ту,факт,хотя,чего,членов,этим,вопросу,говорит,которого,котором,меньшинства,съезда,съезде,тов,той,бунда,дальше,дать,двух,должен,мало,например,отношения,первый,права,своему,собрания,совсем,такое,устава,части,часть,ясно,ведь,власти,всякого,году,делать,крестьян,крестьянства,ними,новых,нужно,общественного,общество,одна,очевидно,политики,почти,пути,своем,сколько,сторону,течение,вместе,всякой,вы,знает,интересы,масс,могла,населения,наши,развития,сами,тоже,хорошо,буржуазии,буржуазия,вперед,пока,производства,разумеется,роль,сам,само,следовательно,требует,через,влияние,затем,меня,мне,самым,сейчас,стр,там,теории,я,д,мартов,речь,таки,человек,точно,земли,однако,речи,свобода,война,союз,революция,большинства,войны,плеханов,цк,диктатуры,ленин,1905,мартова,ленина,радек,author_folder
lenin_k_der_bednote_cdprogramma.txt,206,51,71,12,26,25,34,32,457,2,8,164,54,33,86,9,7,40,7,2,138,39,3,11,20,28,22,36,70,140,981,99,79,125,47,57,8,98,40,90,260,83,56,56,6,399,15,2,2,48,20,1,87,45,6,34,13,137,7,7,113,0,10,37,25,8,30,33,17,4,92,0,16,130,10,0,7,36,21,0,10,27,3,12,124,8,0,47,13,24,57,29,92,162,49,184,120,105,27,0,26,38,37,9,47,10,32,8,3,4,5,1,3,20,79,20,25,20,2,10,25,16,14,0,14,0,0,0,0,64,0,7,6,44,6,19,4,55,64,12,12,0,8,1,1,71,33,11,0,0,60,11,11,15,0,0,11,5,3,36,9,3,32,22,2,38,9,31,1,0,19,4,8,29,1,24,0,6,5,5,0,0,1,47,5,5,3,64,22,6,2,14,11,82,7,0,0,8,8,0,33,9,0,0,0,8,0,1,0,10,7,2,0,22,3,6,3,5,8,47,9,2,1,8,40,79,38,23,10,0,0,0,0,58,3,3,3,5,11,25,28,23,22,0,10,23,27,2,6,1,13,0,0,3,5,10,3,1,2,1,17,28,16,47,47,26,14,9,16,9,10,0,2,41,0,52,22,20,3,14,14,2,2,4,60,4,0,21,11,44,9,37,6,32,9,12,0,0,2,18,18,2,13,20,22,12,2,7,5,0,3,26,1,3,2,3,1,0,12,6,22,11,24,7,8,7,10,12,9,8,3,8,8,0,12,29,6,16,0,1,2,0,11,8,30,0,0,4,8,1,1,3,12,2,10,5,16,39,9,6,0,1,29,11,1,13,40,0,1,4,17,0,0,5,4,13,1,0,14,18,29,0,0,14,5,5,0,9,1,0,9,20,1,7,0,11,2,1,0,1,0,0,2,0,6,5,7,21,16,17,0,12,20,3,10,23,13,0,3,5,13,1,3,13,4,5,109,7,5,4,10,0,13,12,0,0,17,0,7,15,15,0,26,12,3,14,1,1,0,2,2,0,19,28,9,22,20,3,19,0,5,0,10,2,0,2,3,0,3,1,0,2,21,1,7,0,3,2,0,2,3,16,12,79,0,9,22,0,50,0,0,2,0,0,0,0,9,1,0,0,lenin
lenin_k_partii.txt,6,3,1,4,2,5,1,1,52,2,1,14,1,3,4,0,0,3,0,0,7,9,1,0,3,5,3,3,5,7,84,12,8,7,1,8,1,0,9,17,16,0,0,0,0,33,7,2,0,2,2,2,7,2,1,10,9,5,41,2,10,1,0,3,3,0,0,2,5,0,1,1,0,21,0,1,1,4,5,4,1,2,0,2,4,0,1,2,4,3,6,0,12,6,5,6,8,5,3,0,14,11,8,1,2,0,4,0,3,1,3,0,0,1,3,1,0,2,0,0,2,0,0,2,0,0,1,2,0,0,2,1,0,2,2,8,1,0,4,9,1,1,1,0,1,4,2,0,2,0,21,0,1,1,0,0,1,2,0,1,0,3,0,1,0,1,1,1,0,0,2,0,2,2,0,5,2,0,0,3,1,0,0,2,0,0,0,5,1,1,0,2,4,3,0,3,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,7,1,4,0,0,2,0,2,0,1,0,1,0,3,1,0,0,0,1,1,0,0,3,2,0,1,1,3,8,1,1,0,2,0,0,0,1,0,6,7,0,1,2,1,4,2,1,0,0,1,0,0,0,1,5,0,0,3,3,1,0,3,1,0,0,0,0,0,2,0,0,6,1,0,1,0,0,0,4,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,2,2,1,1,0,0,4,1,0,0,0,0,0,0,1,1,2,0,1,2,0,2,1,0,0,2,0,0,0,0,2,1,1,1,3,2,0,0,0,0,1,0,2,0,0,1,0,0,3,0,2,0,1,0,0,0,0,1,3,0,0,1,1,0,8,6,3,0,0,3,3,0,1,0,1,1,0,0,1,2,3,1,1,0,0,7,6,0,0,0,0,0,0,0,4,0,2,2,0,2,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,7,0,0,0,0,0,0,lenin
lenin_l_n_tolstoy.txt,12,2,0,4,2,0,1,1,41,0,4,3,2,1,1,2,0,1,0,0,7,2,0,0,0,14,2,0,1,6,67,7,2,6,3,9,2,0,0,0,18,3,1,2,0,18,1,0,0,0,0,0,4,0,1,5,0,4,1,0,3,0,1,3,1,0,0,1,0,0,0,0,0,16,0,1,1,0,3,1,0,0,0,1,1,0,1,1,0,3,0,6,7,1,1,12,6,8,1,0,3,5,0,0,1,1,6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0,4,0,3,1,5,0,1,0,3,2,2,2,0,0,0,8,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,6,2,1,0,2,0,7,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0,0,0,0,5,0,1,0,3,0,1,2,0,2,1,0,6,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,4,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,2,2,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,1,2,0,2,0,0,1,0,0,1,3,0,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,lenin
lenin_les_beaux_esprits_I.txt,2,0,0,0,0,0,0,0,33,0,1,4,1,1,3,0,0,2,0,1,1,2,0,0,0,3,0,0,2,1,63,2,1,7,2,0,3,0,2,3,9,3,0,0,0,20,1,0,0,0,1,0,4,1,0,2,0,4,1,0,7,0,0,0,1,0,0,0,1,0,0,2,2,11,0,0,0,0,0,0,0,3,0,4,3,0,0,1,0,0,2,0,4,4,5,15,1,4,0,0,0,0,1,2,6,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,1,1,4,1,0,1,1,0,1,0,0,0,0,3,0,0,0,7,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,3,2,2,0,0,1,1,0,0,0,0,0,0,2,0,0,4,0,2,2,3,0,2,1,0,0,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,3,5,0,1,0,0,0,0,0,0,1,0,0,2,4,2,4,1,0,0,1,0,0,1,1,0,0,2,0,0,2,0,1,0,0,0,1,1,2,3,0,0,0,0,1,2,1,3,0,0,0,1,0,0,0,0,1,0,5,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,2,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,2,2,0,1,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lenin
lenin_lntolstoy_i_rab_dvizhenie.txt,2,0,1,0,0,0,0,3,36,0,4,1,0,0,3,0,0,0,1,0,0,3,0,0,0,8,0,0,2,5,32,2,6,1,1,7,3,1,0,0,11,0,0,0,0,8,2,0,0,0,1,0,3,0,0,3,1,3,0,0,7,1,1,1,0,0,0,1,0,0,1,0,0,3,0,0,3,0,2,0,0,2,1,0,0,0,1,2,0,3,0,0,2,2,2,10,0,5,1,0,0,0,1,2,0,0,3,0,0,1,0,0,0,0,4,1,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,1,1,1,1,0,0,1,8,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,11,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,2,0,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,lenin
lenin_max_min_I.txt,15,4,1,0,0,0,1,3,59,0,2,7,6,2,1,0,1,2,1,1,4,2,0,0,1,2,0,5,5,7,62,7,0,10,2,2,3,0,3,14,15,2,0,0,0,44,0,0,1,2,0,0,7,0,0,5,2,9,19,3,3,0,0,3,0,0,0,5,0,1,0,0,0,14,0,0,0,1,1,0,0,2,0,0,2,0,0,8,0,1,4,4,8,4,3,33,7,20,3,0,0,1,6,0,7,0,4,1,1,0,1,4,0,1,1,0,2,0,0,1,0,1,1,0,3,1,2,0,1,0,0,0,1,1,1,4,0,4,7,0,0,0,0,1,3,8,2,2,0,0,11,3,0,0,0,0,1,1,0,0,1,2,1,3,0,0,1,4,0,0,1,2,0,3,1,3,0,0,0,0,0,0,0,7,1,2,0,10,5,0,0,2,1,3,0,4,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,1,1,0,0,3,0,1,1,3,0,0,0,0,0,1,2,4,0,0,0,2,8,8,3,3,1,1,0,1,0,0,0,0,2,2,4,0,4,0,4,1,0,3,0,0,2,0,2,0,3,0,1,2,1,0,0,7,1,2,0,0,2,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,18,0,0,2,1,0,0,0,0,1,0,0,0,3,5,0,3,1,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,18,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,lenin
lenin_nacionalniy_vopros_I.txt,13,4,2,0,2,1,0,4,64,0,4,5,1,0,5,4,0,6,1,6,4,6,0,0,0,5,2,9,3,14,91,3,0,16,6,3,4,0,5,34,27,1,0,1,3,51,0,1,0,3,1,0,14,0,0,4,2,10,4,0,11,3,1,1,4,0,2,8,0,1,2,1,3,31,1,6,1,2,1,0,0,5,0,2,14,3,0,14,2,2,6,7,13,2,3,18,8,10,4,1,5,10,8,0,3,1,3,3,0,3,5,10,1,7,2,3,1,0,2,1,0,1,1,0,0,1,1,6,5,1,1,2,2,5,0,9,0,2,6,0,0,0,0,3,2,9,1,1,2,0,24,1,2,1,2,3,2,0,0,0,1,6,0,2,0,1,0,0,1,0,0,1,0,3,0,5,0,1,2,4,1,2,1,3,0,1,2,4,0,0,1,0,2,6,0,1,0,0,2,0,0,0,0,0,2,4,1,1,1,6,0,0,1,2,0,3,9,13,1,11,2,2,0,0,1,1,2,0,3,5,0,1,1,6,2,1,1,2,1,3,1,3,4,0,1,2,2,2,1,0,1,0,0,1,1,0,1,2,0,1,1,0,3,9,8,1,1,0,7,0,0,2,1,5,0,2,1,3,0,2,2,0,1,0,4,2,0,1,0,3,0,0,1,1,0,0,0,6,9,0,0,0,2,1,3,1,0,1,3,1,0,0,1,0,5,2,2,0,0,2,3,1,0,1,1,1,0,1,0,1,3,0,1,0,4,0,2,3,6,2,0,0,3,6,7,3,0,0,5,1,1,1,1,1,0,4,5,2,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,2,0,0,1,2,0,0,0,0,1,1,0,3,5,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,1,8,0,0,0,4,0,1,1,0,1,1,4,4,0,0,0,0,0,1,0,0,2,1,0,1,0,2,0,2,0,1,4,1,0,3,0,2,0,0,0,3,0,0,4,6,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,lenin
lenin_narodnichestvo_I.txt,10,0,0,1,2,2,0,3,83,0,3,3,1,1,1,1,2,1,0,3,3,5,0,0,1,11,0,2,9,5,96,8,5,21,1,2,2,0,2,3,31,4,1,0,1,36,0,0,0,1,0,0,9,1,0,9,1,12,0,1,8,0,1,1,1,0,1,4,0,0,1,0,2,24,0,0,1,0,1,0,0,0,1,1,9,0,0,6,0,5,0,5,5,4,9,19,6,11,2,0,4,2,6,1,5,1,3,0,1,4,1,1,0,2,1,1,1,0,18,0,1,1,0,0,1,0,0,1,0,6,3,0,2,1,1,7,0,2,2,1,0,0,1,2,4,10,0,1,0,1,14,0,1,3,3,1,4,2,0,1,0,4,0,2,0,1,1,0,0,2,0,0,2,2,0,3,1,1,0,0,0,1,0,1,2,0,2,10,3,5,1,1,4,5,2,0,0,1,2,0,4,0,1,0,0,1,0,0,1,1,0,0,0,1,2,5,3,0,0,4,1,2,1,0,0,0,0,0,1,2,1,3,0,7,2,3,0,1,0,0,0,1,1,0,1,2,5,0,1,0,2,3,0,1,3,0,1,1,0,0,1,0,0,9,1,4,1,0,1,1,2,1,0,0,0,5,1,3,1,1,0,0,0,0,1,0,1,1,0,1,0,3,3,3,0,2,0,0,6,1,1,2,0,0,3,0,1,0,1,1,0,0,2,0,1,0,2,1,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,4,6,0,0,0,0,0,0,2,0,3,6,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,2,0,4,2,0,3,1,0,1,0,0,2,0,1,0,1,0,0,0,1,6,0,1,0,0,0,1,1,2,4,0,3,2,0,1,3,0,4,1,0,1,0,0,1,4,0,0,1,4,2,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,3,0,0,2,0,0,2,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,lenin
lenin_ne_potuhla_iskra.txt,38,4,3,0,0,0,3,26,179,3,2,25,1,4,3,0,1,5,3,1,12,16,1,0,0,29,7,12,21,18,205,11,7,35,13,2,5,0,8,94,53,9,0,0,0,133,6,3,0,5,6,6,22,5,1,59,4,24,2,2,30,0,7,5,0,0,0,6,0,0,0,0,0,61,0,0,0,0,3,0,0,5,1,6,3,0,0,28,1,5,6,7,18,17,16,140,3,50,5,0,3,0,19,13,13,2,2,1,1,5,4,0,2,6,1,1,2,0,52,4,0,0,0,4,2,0,0,0,0,0,0,2,0,2,4,2,2,1,10,1,0,0,1,2,11,6,1,0,0,1,30,3,0,0,0,0,7,1,0,0,0,1,0,12,0,0,1,3,2,1,1,3,2,13,9,29,3,4,3,3,2,1,5,11,0,4,2,23,8,0,0,0,4,8,4,1,0,3,0,2,10,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,5,9,8,0,0,5,0,1,0,0,5,0,0,0,2,3,2,0,1,0,2,0,0,5,3,1,0,3,15,0,7,0,6,1,0,1,0,0,1,0,1,0,0,5,10,27,5,7,6,3,0,3,7,1,2,8,0,10,4,6,3,7,4,2,5,3,12,9,0,7,0,7,1,4,3,22,5,2,0,2,13,0,1,0,2,1,6,5,0,1,1,0,5,2,0,0,2,1,24,0,0,1,2,1,1,1,1,1,2,3,0,0,1,2,1,6,5,1,3,0,1,2,0,1,3,3,9,0,0,0,5,1,1,6,2,0,0,3,0,2,1,4,0,0,0,0,3,0,2,0,1,3,0,0,0,0,2,4,0,0,1,1,1,0,1,3,1,0,4,3,0,0,2,0,0,3,4,9,1,0,0,3,4,0,0,0,1,4,0,1,2,0,5,0,0,1,0,5,3,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,0,4,1,1,1,6,0,3,1,0,0,0,0,3,0,3,3,1,0,0,0,5,0,0,0,2,1,0,0,2,0,4,11,9,1,1,0,5,0,58,2,0,0,3,5,6,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,lenin
lenin_nepodan_zayzvlenie.txt,5,3,0,0,0,1,0,9,23,0,0,4,1,0,2,0,0,1,0,0,4,4,3,0,0,5,0,8,2,5,40,6,1,2,0,3,2,0,3,3,15,0,0,0,0,15,0,2,0,0,0,0,1,3,1,4,0,2,4,2,9,2,2,4,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,4,0,1,0,2,17,3,5,0,0,1,1,7,0,4,0,0,0,2,3,3,1,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,4,0,0,0,0,0,2,3,1,0,0,0,7,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,4,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,1,0,1,2,2,4,5,2,2,2,0,0,0,0,0,0,0,2,2,0,0,4,1,0,1,4,2,0,0,1,0,1,0,0,0,2,0,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,5,3,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,0,0,0,16,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,2,0,0,lenin
lenin_nuzhna_li_partiya_I.txt,8,4,0,0,0,0,1,1,34,0,0,3,1,2,1,0,0,4,1,9,2,5,0,1,0,3,2,3,5,5,57,6,7,4,2,1,1,0,1,11,16,0,0,0,0,31,1,2,0,1,3,0,5,0,0,2,0,5,15,0,6,1,0,0,0,0,0,3,0,9,11,0,0,21,0,0,1,1,0,1,0,3,0,3,13,2,1,2,0,2,2,0,5,0,3,17,2,8,2,0,0,6,9,2,2,1,2,0,1,3,1,0,0,0,2,0,1,0,3,0,0,0,0,0,2,3,2,0,0,0,0,1,0,2,0,4,0,3,7,0,0,0,0,0,1,5,0,0,1,0,12,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,11,2,0,0,2,2,5,0,6,3,1,1,0,0,4,0,0,0,1,1,0,0,4,4,0,0,1,0,1,3,5,0,4,2,1,0,0,2,1,0,6,3,1,0,0,0,5,2,0,0,1,0,1,0,2,0,2,0,1,1,2,0,0,2,0,0,0,0,1,0,4,1,0,0,1,1,9,1,1,0,0,0,0,1,1,0,2,0,3,2,2,0,2,3,1,1,0,0,0,0,0,0,3,2,0,1,0,0,1,0,2,6,1,0,1,0,0,3,0,0,3,0,0,0,0,2,1,0,0,1,1,1,0,3,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,2,0,1,1,0,2,2,1,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,1,0,0,0,2,0,0,0,1,2,2,0,3,2,1,0,0,0,1,1,0,2,16,0,0,1,0,0,0,2,0,0,0,0,1,0,3,2,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,lenin
lenin_o_manifeste_armyan_I.txt,5,0,0,1,2,1,0,1,28,0,1,1,1,1,3,2,0,0,0,4,8,3,0,0,0,4,0,1,2,5,39,4,5,6,0,0,0,0,2,14,15,0,0,0,1,10,1,0,0,0,0,0,2,1,0,3,1,3,2,0,6,1,0,0,0,0,0,0,0,2,6,0,0,9,0,1,0,0,0,2,0,2,0,1,16,3,0,1,1,0,1,0,3,0,2,6,2,3,0,0,5,5,2,0,2,0,3,0,0,3,0,0,0,3,2,2,0,0,0,1,0,0,0,0,1,1,1,2,0,1,2,2,0,3,0,0,1,0,3,1,0,0,0,0,0,2,0,1,0,0,13,0,0,2,0,1,0,1,0,0,0,4,0,1,0,1,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,2,0,2,1,1,0,1,1,10,0,2,0,0,0,0,3,0,0,0,1,1,0,0,0,6,0,1,1,0,0,0,3,5,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,1,0,3,2,3,0,0,2,2,0,4,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,lenin
