file_name,а,без,больше,борьба,борьбе,борьбу,будут,было,в,время,все,всей,всем,всех,даже,дела,демократической,для,до,других,его,ему,если,же,за,и,из,их,как,когда,которые,который,может,мы,на,надо,народ,народа,не,него,необходимо,нет,но,один,одно,он,оно,от,партии,перед,по,политического,после,потому,поэтому,правительства,правительство,при,работы,рабочих,с,свое,свои,своих,силы,со,собой,совершенно,социал,так,те,тем,теперь,того,только,у,уже,что,чтобы,это,этой,более,борьбы,бы,был,быть,во,вообще,вопрос,вопроса,времени,всегда,всего,всю,г,года,гораздо,движение,движения,демократии,демократия,должна,должно,должны,другой,ее,есть,еще,жизни,жизнь,здесь,значение,ибо,или,им,имеет,к,какой,класса,классов,конечно,которой,кто,лет,лишь,людей,между,много,могли,можно,мысли,мысль,над,наконец,нам,нами,нас,нашего,нашей,ни,нибудь,ничего,о,об,общества,одной,она,они,организации,особенно,очень,под,политические,политических,политической,политическую,право,пролетариат,пролетариата,против,рабочего,рабочие,рабочий,раз,революции,революционного,революционной,россии,русской,самой,свободы,своей,свою,сделать,себе,себя,сил,сказать,слова,смысле,собою,стороны,съезд,также,таких,такой,то,тогда,том,тому,тот,труда,тут,чем,эти,этих,этом,этому,этот,эту,1,будет,были,власть,вот,где,да,деле,дело,е,зрения,именно,которое,которых,кроме,ли,массы,менее,момент,несколько,них,образом,одного,п,положение,почему,самого,самом,своего,своим,силу,случае,степени,т,такие,таким,тех,точки,характер,эта,этого,является,была,вполне,действительно,значит,искры,которая,либо,люди,мог,могут,наиболее,нельзя,партия,пор,прежде,среди,хотя,этим,вопросу,говорит,которого,съезда,съезде,тов,той,должен,мало,права,совсем,такое,ясно,ведь,власти,крестьян,нужно,почти,своем,вместе,вы,масс,наши,развития,буржуазии,пока,сам,через,меня,мне,стр,там,я,д,мартов,земли,однако,революция,войны,цк,author_folder
lenin_ne_potuhla_iskra.txt,38,4,3,0,0,0,3,26,179,2,25,1,4,3,5,3,1,12,16,0,29,7,12,21,18,205,11,7,35,13,2,5,8,94,53,9,0,0,133,6,3,5,22,5,1,59,4,24,2,2,30,0,7,5,0,0,0,6,0,0,61,0,0,3,0,5,1,6,3,28,1,5,6,7,18,17,16,140,3,50,5,3,0,19,13,13,2,5,4,0,2,6,1,2,52,0,0,0,0,0,0,2,0,2,4,2,1,10,1,0,1,2,11,6,1,0,30,3,0,0,7,1,0,0,1,0,12,0,1,3,2,1,1,2,13,9,29,3,3,11,0,4,23,8,0,0,4,8,1,3,10,2,0,0,1,0,0,0,0,9,0,1,0,5,0,0,0,3,1,0,0,5,3,0,3,15,0,7,6,1,1,0,1,0,5,10,27,5,7,6,3,3,7,8,10,4,6,3,7,4,2,12,7,0,7,1,4,3,22,2,2,13,0,2,1,6,0,1,0,5,2,2,1,24,1,2,1,1,2,3,0,1,6,5,1,3,0,1,1,3,9,0,5,6,3,2,0,0,0,2,3,0,0,4,1,1,1,0,2,3,4,9,1,3,4,0,0,1,2,0,5,3,3,4,0,0,0,5,4,6,3,0,3,0,0,5,2,2,11,9,0,5,58,2,0,0,0,0,1,0,lenin
lenin_nepodan_zayzvlenie.txt,5,3,0,0,0,1,0,9,23,0,4,1,0,2,1,0,0,4,4,0,5,0,8,2,5,40,6,1,2,0,3,2,3,3,15,0,0,0,15,0,2,0,1,3,1,4,0,2,4,2,9,2,2,4,1,0,0,3,0,0,4,0,0,0,0,2,1,1,0,0,0,1,4,0,1,0,2,17,3,5,0,1,1,7,0,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,0,0,0,0,2,3,1,0,7,1,0,0,0,0,3,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,14,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,4,1,0,0,1,0,0,3,0,0,2,1,1,2,2,4,5,2,2,2,0,0,0,2,2,0,0,4,1,0,2,1,0,1,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,4,1,1,1,0,2,1,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,2,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,1,0,0,16,0,7,0,0,0,0,7,lenin
lenin_nuzhna_li_partiya_I.txt,8,4,0,0,0,0,1,1,34,0,3,1,2,1,4,1,9,2,5,0,3,2,3,5,5,57,6,7,4,2,1,1,1,11,16,0,0,0,31,1,2,1,5,0,0,2,0,5,15,0,6,1,0,0,0,0,0,3,0,11,21,1,1,0,1,3,0,3,13,2,0,2,2,0,5,0,3,17,2,8,2,0,6,9,2,2,2,3,1,0,0,0,2,1,3,0,0,3,2,0,0,1,0,2,0,4,3,7,0,0,0,0,1,5,0,0,12,0,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,1,1,0,0,0,0,2,1,0,11,2,0,2,2,5,6,1,0,1,1,0,4,4,1,3,5,4,2,1,0,3,1,0,0,5,0,1,0,2,0,0,1,1,2,0,2,0,0,4,1,0,1,1,9,1,1,0,0,0,1,2,3,2,2,0,2,3,1,0,0,0,3,2,0,1,0,1,2,6,1,0,0,3,0,3,0,0,0,0,0,1,0,3,0,1,2,1,0,0,0,1,0,0,1,2,1,2,2,1,1,1,3,1,1,1,0,0,0,1,0,0,2,2,0,2,2,3,2,1,0,1,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,lenin
lenin_o_manifeste_armyan_I.txt,5,0,0,1,2,1,0,1,28,1,1,1,1,3,0,0,4,8,3,0,4,0,1,2,5,39,4,5,6,0,0,0,2,14,15,0,0,0,10,1,0,0,2,1,0,3,1,3,2,0,6,1,0,0,0,0,0,0,0,6,9,0,0,0,2,2,0,1,16,1,1,0,1,0,3,0,2,6,2,3,0,5,5,2,0,2,3,3,0,0,0,3,2,0,0,0,0,1,1,2,0,2,0,3,0,0,0,3,1,0,0,0,0,2,0,1,13,0,2,0,0,1,0,0,4,0,1,1,0,2,0,0,0,0,2,1,1,0,0,2,0,0,5,0,0,0,1,0,1,2,0,0,2,0,2,0,1,1,10,2,3,0,0,1,1,0,0,6,1,0,3,5,3,0,2,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,0,0,0,0,0,1,3,1,1,1,0,0,0,1,1,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,3,0,1,0,1,1,3,2,3,2,4,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,lenin
lenin_ob_obstoyatelstvah.txt,7,1,0,1,1,1,0,2,36,0,2,0,1,0,4,1,0,6,4,0,2,2,8,4,9,51,7,5,4,3,0,0,6,1,29,5,0,0,38,0,1,0,5,0,0,6,0,5,4,3,4,0,3,1,0,0,0,5,0,0,19,0,0,1,0,2,3,0,1,13,0,1,5,5,3,3,3,35,4,14,0,1,0,9,3,5,3,1,0,1,0,1,0,2,3,0,1,0,0,0,0,0,0,1,1,2,1,6,0,0,0,0,2,3,2,0,15,0,0,0,0,1,3,0,5,0,1,1,0,0,0,4,0,0,1,0,1,0,0,6,0,0,14,7,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,6,0,0,0,3,0,0,0,0,0,3,0,1,0,1,2,3,0,0,1,0,0,2,0,1,0,1,9,2,2,1,1,0,0,4,1,2,3,2,1,0,1,1,1,0,1,2,0,2,1,0,0,8,0,0,1,5,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0,3,1,3,2,2,2,4,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,2,3,5,19,0,0,0,1,0,0,1,2,0,0,0,0,4,2,3,0,1,0,0,2,0,0,3,5,2,0,29,0,1,0,1,0,2,4,lenin
lenin_ot_narodnichestva_marx.txt,4,3,1,1,1,0,0,1,54,3,6,3,6,1,3,1,7,2,1,1,5,1,1,10,4,77,6,3,16,2,2,1,4,7,19,1,0,0,32,0,1,0,7,1,1,0,2,6,2,1,2,1,0,1,1,0,1,4,1,0,25,0,4,2,0,6,0,1,5,3,0,4,3,0,5,8,8,23,1,7,2,6,4,7,0,2,7,4,3,0,0,2,2,0,0,1,1,0,1,4,3,2,0,1,1,4,5,3,3,0,1,0,3,5,1,2,13,0,2,5,1,0,2,0,3,0,4,0,0,0,0,0,2,0,0,2,6,1,3,2,0,2,9,2,1,2,4,6,0,1,1,0,0,0,2,0,1,2,5,16,1,0,1,1,1,0,2,7,1,1,1,3,0,0,2,3,1,1,1,0,0,2,1,1,0,6,6,2,1,1,2,0,1,3,0,2,1,2,3,0,0,2,2,1,5,1,0,3,0,0,2,6,1,0,0,2,0,5,1,0,2,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,2,0,2,3,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0,4,1,1,2,0,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,4,0,1,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,lenin
lenin_otvet_na_kritiku.txt,44,6,1,0,1,0,4,12,113,4,10,6,0,4,3,3,2,15,6,2,11,1,15,10,8,138,18,6,20,11,3,5,11,43,40,0,0,0,92,2,0,3,10,5,1,16,5,19,4,2,24,1,1,3,3,0,1,10,2,3,34,1,1,1,0,3,0,6,7,11,0,6,1,7,21,9,6,46,7,26,9,5,3,34,1,9,6,9,9,4,0,3,5,1,5,1,3,0,1,1,1,0,1,6,4,2,9,11,1,0,4,5,13,17,4,2,22,6,2,2,2,0,1,0,5,1,6,0,3,4,1,0,2,0,5,5,2,4,11,5,2,3,31,9,1,4,2,8,0,2,0,0,1,1,1,0,1,5,8,11,3,0,0,2,0,0,3,4,1,1,0,5,5,0,6,3,0,2,4,2,1,7,0,2,0,4,18,6,9,1,1,1,2,6,6,5,6,1,4,3,0,5,4,0,1,4,2,3,1,8,7,13,3,2,1,6,1,3,0,2,1,6,2,3,2,3,0,3,2,1,0,2,1,11,0,3,2,6,0,3,10,6,1,2,4,2,0,1,1,2,0,3,4,2,2,0,0,0,5,4,4,8,1,0,0,17,2,2,0,6,1,1,1,0,0,20,5,2,0,7,0,0,0,1,2,0,3,1,0,1,1,2,0,1,0,31,2,1,0,0,lenin
lenin_padenie_port_artura.txt,14,2,1,0,0,0,2,1,45,3,6,8,3,1,4,3,0,8,8,0,3,2,3,4,12,87,7,1,13,2,6,3,4,3,24,1,5,3,35,0,1,1,15,2,1,3,0,10,0,2,10,1,5,1,2,0,2,7,0,0,19,0,2,1,2,5,1,2,2,8,2,1,12,5,12,4,6,23,2,6,2,6,3,5,1,2,7,4,2,0,0,2,4,1,1,0,0,0,1,2,0,1,0,2,0,5,7,10,0,0,0,4,0,3,1,1,4,1,0,0,3,2,2,3,3,5,3,1,0,0,2,0,2,0,1,0,2,1,2,2,0,0,13,0,0,2,6,3,2,1,3,4,0,0,2,0,2,4,5,4,0,0,1,1,8,2,1,11,6,1,2,5,0,0,0,5,1,1,1,0,0,3,0,2,1,2,7,0,3,1,0,0,0,6,2,2,3,0,3,2,0,0,0,0,2,1,2,2,2,0,1,1,3,0,1,1,1,1,1,0,2,0,2,0,0,1,2,0,0,0,2,0,0,0,1,0,2,1,0,4,1,2,2,1,2,1,0,4,0,0,1,3,3,1,0,3,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,13,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,lenin
lenin_partiynaya_organizaciya_i_literatura.txt,7,2,0,1,0,1,1,0,34,1,9,2,2,1,4,9,5,8,3,0,2,2,2,5,8,64,3,0,5,1,4,1,8,11,9,0,0,0,30,0,1,4,10,0,1,1,2,16,10,1,3,0,1,3,0,1,2,1,3,2,13,0,1,0,1,0,0,0,11,2,1,0,4,5,6,5,1,10,7,13,3,1,0,4,1,11,6,1,2,0,0,0,3,2,1,0,0,1,1,2,0,4,4,4,1,7,4,4,0,1,0,0,1,12,0,0,4,1,2,0,0,1,2,0,4,3,4,0,0,0,5,0,2,1,1,1,5,1,1,1,2,1,6,1,2,0,3,1,3,0,0,1,0,0,0,0,2,5,5,0,1,1,0,0,2,1,1,5,0,0,9,1,0,0,0,1,0,1,3,3,0,0,0,4,1,0,7,3,4,0,0,0,0,1,1,2,1,0,2,2,0,6,2,0,0,1,0,3,7,0,1,0,0,0,2,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3,0,1,2,1,0,1,0,0,3,0,2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,3,1,1,2,1,0,0,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,1,3,0,0,0,2,0,0,lenin
lenin_pervaya_pobeda_revolucii.txt,6,1,2,2,4,0,1,5,55,2,7,2,0,4,5,3,1,7,7,1,5,2,1,5,9,66,9,2,5,7,5,1,3,6,20,0,3,3,34,0,0,3,10,3,0,3,6,11,1,4,6,0,0,0,0,2,6,2,1,3,15,0,4,1,5,1,2,0,4,1,1,1,8,2,12,3,10,17,5,9,1,7,4,4,0,2,5,0,1,1,0,0,6,2,0,0,1,1,0,1,1,2,0,3,2,8,3,23,0,1,1,0,2,3,0,0,8,0,0,0,0,1,1,0,3,1,1,2,1,0,0,0,0,0,2,0,1,0,0,2,0,0,13,1,0,1,2,1,4,0,2,2,0,0,4,1,1,4,5,2,0,6,2,2,12,2,1,6,6,0,7,3,1,0,2,1,2,0,4,0,0,2,0,1,0,0,10,0,1,2,1,0,0,1,4,0,0,0,3,0,1,3,3,1,0,0,1,1,1,0,1,0,4,1,0,3,0,0,1,1,0,0,1,0,1,0,0,0,4,0,1,2,1,0,2,0,3,1,3,3,1,0,2,1,2,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,2,1,2,0,0,2,0,1,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,5,0,0,lenin
lenin_pismo_v_iskru_I.txt,3,2,1,0,2,0,2,2,25,1,5,4,0,5,3,1,0,11,3,1,1,0,1,2,6,51,7,6,2,4,6,0,1,7,18,1,0,0,22,1,4,0,6,1,0,2,0,14,9,3,13,1,0,1,1,0,0,1,0,0,10,0,1,1,0,1,1,1,2,2,1,2,0,7,11,2,2,7,19,4,0,3,0,6,0,3,2,2,1,0,0,3,3,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,1,0,10,1,1,18,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,3,1,7,0,1,2,1,1,4,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,2,0,0,1,2,6,1,0,1,0,0,0,1,2,1,0,0,1,0,0,4,0,0,1,1,0,3,1,0,1,7,0,2,0,2,5,0,3,0,1,0,0,0,1,0,0,2,3,2,1,1,2,1,3,0,3,1,0,0,2,0,0,1,2,1,2,0,0,0,0,1,0,0,3,0,2,0,2,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,lenin
lenin_po_povodu_bunda_I.txt,13,2,2,2,0,0,0,8,53,2,1,1,5,7,2,3,4,3,4,2,9,1,6,3,3,57,6,2,9,3,1,0,1,21,19,1,0,0,49,1,0,0,8,2,1,8,2,10,7,3,15,0,3,2,0,0,0,0,0,0,18,4,6,0,0,0,0,0,8,2,0,1,1,1,3,0,5,39,2,9,2,1,0,10,3,2,2,2,3,2,1,0,0,1,3,1,2,0,1,0,0,1,1,1,0,0,1,4,0,0,0,0,5,7,0,2,6,0,0,0,5,0,2,0,1,0,2,0,1,1,0,0,1,0,6,2,0,1,1,3,0,1,15,1,0,1,0,2,2,3,2,1,0,0,1,1,2,1,2,3,0,0,1,1,0,1,0,3,1,0,0,1,0,3,0,1,0,4,1,0,0,2,3,1,0,1,7,2,3,0,1,0,1,4,3,2,2,0,2,0,0,1,5,0,3,0,2,1,1,0,0,3,0,1,0,5,0,1,0,2,0,3,2,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,1,0,8,0,1,1,0,1,5,1,0,1,3,0,0,2,1,0,2,0,1,1,2,2,3,6,3,0,2,2,0,1,2,0,2,0,0,0,0,1,2,1,10,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,9,lenin
lenin_pochemu_quit.txt,8,2,0,0,0,1,1,6,63,0,3,0,1,5,3,2,0,3,3,0,5,0,2,5,4,76,14,0,8,2,3,4,0,8,31,0,0,0,21,1,1,0,6,3,2,1,1,4,15,0,20,0,7,4,1,0,0,6,4,0,12,0,3,0,0,1,0,2,1,4,1,2,2,6,7,0,5,24,1,10,2,1,1,4,2,1,5,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,7,0,0,0,0,0,2,0,1,12,3,0,0,1,0,2,0,1,0,5,1,0,1,0,1,0,0,0,2,4,3,0,3,3,0,19,5,0,2,1,0,4,2,3,2,0,1,0,0,1,0,0,6,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,3,1,2,7,0,1,0,4,2,4,0,0,0,1,0,4,1,6,1,1,0,5,0,2,0,0,0,0,1,4,2,0,2,2,1,0,5,0,1,0,0,0,0,2,4,1,1,0,2,0,2,1,1,0,7,2,0,0,0,2,1,8,0,2,0,2,1,7,2,0,0,0,1,2,0,1,0,1,1,3,2,7,1,0,18,7,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,1,0,0,8,1,0,0,0,0,0,11,lenin
lenin_polozhenie_bunda_I.txt,23,2,1,0,2,3,0,2,97,4,7,6,1,6,5,0,0,5,1,4,12,3,9,18,13,99,17,9,23,4,7,5,6,7,28,3,3,6,40,2,0,7,9,5,3,8,3,6,30,3,16,0,0,2,1,0,0,7,1,2,25,0,0,0,1,2,0,6,13,2,1,3,1,7,17,4,4,41,3,19,8,3,1,12,2,6,7,2,8,1,1,0,2,0,2,3,4,1,2,7,0,1,0,2,1,8,11,9,2,1,1,0,2,6,1,2,34,0,0,0,1,2,3,2,1,1,4,0,0,4,0,0,0,3,4,2,2,0,2,9,1,4,10,7,0,0,2,10,3,1,2,5,0,0,3,0,0,3,23,6,2,0,2,2,0,1,0,4,0,0,1,3,5,0,1,3,1,0,1,1,0,0,0,0,1,4,16,2,4,0,4,0,2,4,4,3,2,1,3,1,0,3,3,0,3,1,0,1,7,2,1,8,1,3,4,6,3,1,0,2,2,1,2,1,8,1,2,1,0,1,1,2,1,7,0,2,3,1,2,5,6,5,4,0,4,6,2,4,0,1,0,4,0,0,3,0,0,9,3,2,1,5,2,2,0,0,1,4,1,0,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,1,0,1,2,6,4,0,0,0,0,0,0,lenin
lenin_pril_k_chto_delat'_I.txt,7,0,0,4,0,2,0,3,66,2,4,0,0,3,2,7,0,5,3,0,9,1,1,4,9,68,8,2,5,3,5,1,1,13,33,0,0,0,28,0,0,0,4,7,0,2,0,13,2,0,6,2,6,1,1,0,0,4,1,0,27,3,0,0,0,1,0,3,10,5,1,5,1,2,10,2,4,34,3,8,1,1,7,5,4,1,2,1,1,0,0,2,0,0,1,3,0,0,4,2,1,1,0,1,1,2,1,5,0,0,0,0,4,3,0,0,16,1,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,0,2,2,3,3,3,6,3,0,13,1,0,1,1,4,4,2,1,2,1,0,0,1,2,0,3,6,1,0,0,2,0,2,2,1,0,1,0,2,0,3,3,1,0,0,4,1,2,5,1,1,1,3,9,1,2,0,1,5,4,1,5,2,0,0,1,2,5,0,3,0,1,0,1,2,6,1,1,9,1,2,1,1,1,0,0,1,1,1,1,3,0,0,1,3,0,1,0,0,1,3,0,1,0,0,0,2,2,1,2,1,1,0,11,0,1,0,1,1,1,0,0,0,0,1,4,3,0,0,0,4,4,0,0,0,1,0,0,3,2,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,2,0,3,0,6,6,0,0,2,0,1,0,lenin
lenin_proekt_ustava_rsdrp.txt,3,0,0,0,0,0,0,1,13,0,6,1,1,1,0,2,0,2,1,0,2,0,3,0,2,25,3,2,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12,lenin
lenin_rab_i_burzh_dem.txt,16,5,1,4,8,0,0,5,74,3,8,0,0,3,3,0,6,5,4,0,9,0,3,7,10,92,2,6,14,7,2,0,2,8,37,0,0,2,37,0,1,5,6,1,2,4,0,12,2,0,3,1,0,0,2,0,0,2,0,1,40,1,0,0,3,3,2,0,17,3,0,3,0,2,6,5,2,27,6,9,1,4,5,9,0,5,3,1,4,2,0,1,1,1,2,1,0,0,6,28,16,2,1,3,1,7,6,7,0,0,1,0,5,7,2,0,15,2,0,1,1,4,3,0,3,1,2,1,0,2,0,1,1,1,4,1,2,2,2,1,1,2,19,2,2,1,7,3,0,2,0,2,1,0,2,1,2,3,7,6,2,0,0,2,0,0,1,4,3,0,3,3,0,1,1,1,0,1,3,1,0,2,0,2,1,1,14,5,2,3,2,0,1,0,6,4,0,0,3,2,1,1,0,0,0,0,0,6,1,2,8,6,1,3,3,2,2,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,4,0,2,1,1,3,4,5,3,3,0,1,4,14,0,1,0,1,1,1,0,2,1,1,2,4,4,0,0,1,1,1,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,1,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,lenin
lenin_rab_partya_krestvo_I.txt,10,2,0,1,4,4,1,4,43,2,9,3,4,4,4,1,0,19,2,1,5,3,6,4,17,108,11,13,9,5,8,1,6,22,33,2,0,2,42,3,1,1,14,1,0,2,5,26,3,3,8,1,1,2,2,2,4,4,0,7,13,0,1,1,1,3,1,0,8,2,4,2,4,10,14,4,7,30,7,9,2,2,6,10,1,2,8,0,2,1,2,4,5,1,2,0,1,3,2,2,1,2,0,6,0,2,2,6,2,0,0,2,1,6,2,2,12,1,1,1,0,0,3,2,0,1,2,0,0,0,0,0,4,0,1,1,2,4,3,3,1,1,11,3,0,0,4,1,0,0,0,1,1,0,4,1,2,2,0,3,1,5,0,0,0,0,0,2,2,0,5,2,6,0,1,2,1,0,0,0,0,0,0,0,1,2,4,2,0,2,2,0,0,2,5,2,1,1,2,1,0,5,7,3,2,1,1,4,2,0,0,3,0,2,0,3,0,1,0,0,2,0,0,1,3,1,0,3,2,0,1,0,2,2,3,1,5,0,0,2,2,1,2,1,0,0,0,2,2,3,0,2,3,0,3,0,2,0,2,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,2,12,3,1,0,2,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,lenin
lenin_rasskaz_o_II_cyezde.txt,12,8,2,2,0,1,1,17,113,5,13,1,5,9,10,5,1,13,12,0,11,1,3,10,30,176,22,18,23,14,5,6,2,6,72,3,0,0,69,0,1,1,13,14,3,8,2,16,24,1,35,1,16,2,2,0,0,6,3,0,38,2,0,2,0,5,0,0,5,5,0,9,1,4,13,7,10,47,9,21,1,3,8,10,22,6,10,1,6,8,3,5,6,1,1,1,0,0,1,2,0,0,1,0,4,5,6,18,0,0,2,0,13,12,1,0,32,1,0,0,10,1,2,0,8,0,5,0,2,2,0,1,0,1,0,0,0,0,0,5,0,2,31,15,0,3,2,4,22,3,5,3,2,3,0,3,2,0,1,22,4,0,1,9,0,1,1,1,2,0,0,1,2,1,3,3,0,4,5,2,1,6,19,2,1,6,7,13,3,1,4,1,4,3,6,5,10,3,8,3,15,4,9,0,0,2,0,2,9,2,1,3,2,1,3,3,0,5,0,3,4,6,4,13,0,0,1,1,0,1,1,0,2,17,3,1,0,2,0,2,9,0,8,5,2,2,33,2,3,2,2,3,2,0,0,0,2,2,5,5,7,0,0,39,25,0,1,0,0,0,0,1,3,0,0,0,0,2,3,1,0,0,0,0,0,0,1,1,1,2,0,1,20,5,19,0,2,0,1,10,lenin
lenin_rec_parvus.txt,0,0,0,0,0,0,0,0,15,2,1,1,1,0,0,0,0,4,1,0,0,0,1,0,0,16,2,1,0,0,2,0,0,1,7,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,lenin
