chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вопросу,вот,вполне,время,все,всегда,всего,всем,всю,где,говорит,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,роль,с,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сил,социал,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,вся,даже,демократической,зрения,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,такой,теперь,тогда,точки,труда,был,весь,вообще,всей,да,действительно,здесь,мог,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,интересы,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,социализма,тов,демократия,диктатуры,классовой,ленин,войны,маркса,масс,пролетариат,1905,буржуазия,её,радек
trotsky_intellig_dem.txt_chunk6,trotsky,2,0,0,2,0,0,0,1,3,24,0,0,0,0,1,0,1,7,0,3,0,0,1,1,0,2,0,0,3,0,0,0,0,0,1,2,1,2,1,3,5,1,1,0,0,40,3,3,0,0,2,9,11,0,2,0,3,1,0,3,0,0,1,2,0,2,0,0,1,1,1,0,0,0,13,1,1,18,2,1,2,1,2,0,0,0,2,5,1,1,0,0,0,1,0,1,1,1,3,0,4,0,0,1,5,3,0,1,0,10,1,0,1,4,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,8,3,0,3,0,1,0,5,1,2,12,4,1,2,0,3,0,1,1,0,0,0,2,0,1,0,0,0,1,0,3,0,1,0,2,2,0,0,0,8,0,0,1,0,1,0,4,0,0,2,1,1,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0,1,1,0,5,2,0,0,0,2,0,0,0,2,1,1,2,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,2,0,8,0,1,0,7,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
trotsky_intellig_dem.txt_chunk9,trotsky,5,1,1,1,3,1,2,3,4,28,4,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,6,1,1,0,2,0,2,0,0,2,0,2,4,1,0,5,0,27,1,5,1,3,0,9,10,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5,1,1,5,12,0,0,27,0,0,0,2,4,1,0,1,0,5,2,4,2,1,0,0,0,0,0,9,5,0,6,0,0,2,4,1,4,1,0,6,0,0,0,1,1,0,1,3,0,1,2,0,1,1,0,1,0,3,0,4,6,0,2,5,1,0,1,1,1,18,4,3,1,2,2,2,1,1,1,0,0,1,0,2,0,2,0,1,2,1,0,0,0,1,4,1,0,0,3,0,0,2,0,1,1,0,0,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,2,2,0,0,0,1,5,0,0,1,2,3,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,5,1,0,2,0,2,0,2,0,1,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trotsky_k_smerty_parvusa.txt_chunk2,trotsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trotsky_kapital_v_opozicii.txt_chunk1,trotsky,3,0,0,0,3,2,0,1,2,21,0,1,1,1,1,0,3,5,1,0,0,0,0,2,0,1,0,0,5,0,1,1,0,0,1,3,1,1,0,1,1,0,0,3,0,41,0,2,2,1,2,9,7,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,14,0,1,1,1,4,1,1,1,2,7,0,1,0,1,0,0,0,0,2,2,1,2,4,0,1,1,2,3,5,1,1,11,0,1,3,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,3,1,2,2,0,2,1,3,0,9,2,1,2,0,0,0,0,2,0,1,0,1,0,2,0,0,1,1,2,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,2,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,2,1,2,1,0,1,0,0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,2,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
trotsky_perm_rev.txt_chunk1,trotsky,2,0,2,3,1,4,2,7,2,35,2,5,3,1,0,0,3,4,0,2,0,0,0,0,0,0,3,0,6,0,1,1,0,0,2,2,0,2,0,3,5,0,0,4,0,35,1,7,1,0,1,6,8,0,1,0,3,0,0,0,0,0,0,1,1,3,1,2,0,0,3,0,0,0,8,1,1,16,1,0,0,0,5,0,0,2,0,6,0,9,0,0,3,0,0,0,2,0,4,0,2,2,0,0,8,1,0,0,4,15,0,1,0,1,0,0,2,1,0,3,0,0,1,3,0,0,0,3,1,5,2,0,5,3,0,0,2,0,1,11,0,0,0,1,1,3,4,0,0,1,1,2,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1,5,1,0,2,4,0,0,0,2,4,1,0,4,0,4,1,4,0,0,1,1,8,1,0,2,0,1,4,0,1,0,0,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,4,1,4,0,0,0,1,3,0,0,2,4,0,1,0,0,0,10,0,1,0,3,2,0,0,1,0,0,0,0,1,0,17,0,4,0,0,1,7,1,3,0,0,0,0,3,1,0,0
trotsky_perm_rev.txt_chunk11,trotsky,5,0,0,0,2,0,1,4,0,36,1,3,0,0,2,0,2,7,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,2,1,1,2,5,6,0,0,2,0,35,0,7,3,0,4,3,12,0,1,1,0,0,0,0,0,0,0,0,0,1,4,5,1,0,1,0,0,0,11,1,0,23,2,0,0,1,1,0,0,0,1,6,3,9,2,0,1,0,1,1,5,1,0,0,6,1,2,0,6,5,1,2,3,16,0,1,0,2,0,1,1,1,0,2,0,0,1,3,0,0,3,0,1,6,2,1,1,2,0,2,7,2,1,16,1,2,1,2,9,3,2,4,1,0,12,0,1,3,0,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,2,0,3,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,2,1,0,0,1,0,0,2,0,4,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,1,3,1,0,0,1,2,1,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,3,0,6,0,0,0,1,1,0,0,11
trotsky_perm_rev.txt_chunk13,trotsky,7,0,3,2,6,0,0,3,6,30,4,2,0,0,1,0,2,5,0,2,1,0,1,1,0,0,1,0,2,7,0,0,1,1,2,2,0,2,2,3,3,0,1,2,0,29,0,3,0,1,4,7,11,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,0,9,0,0,21,1,0,1,2,3,0,0,1,1,8,0,8,1,1,0,1,0,0,2,0,1,0,6,1,1,1,7,1,2,0,0,10,0,1,1,1,0,0,0,2,2,0,0,0,2,4,0,2,0,1,0,1,2,1,3,2,0,0,7,1,3,8,1,1,2,0,5,3,1,0,1,0,4,4,0,2,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,2,1,2,0,0,0,0,4,0,0,0,0,4,0,0,1,2,0,0,0,0,0,2,1,2,1,0,0,0,1,1,1,0,0,1,1,0,3,1,0,2,1,1,0,1,0,0,0,0,0,2,1,0,0,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,3,6,2,1,0,1,4,0,2,0,1,0,1,4,0,1,9,0,9,0,0,0,0,1,0,0,0,3,14,6,0,0,0
trotsky_perm_rev.txt_chunk14,trotsky,5,0,3,0,3,0,1,0,0,42,2,7,2,1,1,0,0,4,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,2,0,3,0,1,1,0,0,0,0,41,0,1,3,1,2,12,5,4,4,0,2,0,0,1,0,0,1,1,0,4,0,0,0,0,2,1,0,1,8,0,2,24,0,0,0,1,0,0,0,1,0,5,0,13,1,0,0,0,0,0,8,1,0,0,11,1,1,0,3,1,1,0,1,4,0,0,0,0,2,1,0,0,0,1,1,0,1,2,0,1,0,3,0,1,3,0,4,3,1,1,3,1,2,8,3,1,2,0,5,1,2,1,3,1,0,0,0,3,1,1,1,0,0,5,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,4,0,0,0,4,0,1,0,0,0,1,0,0,1,2,0,1,0,3,1,0,0,2,1,0,5,0,0,0,1,1,0,0,1,7,1,0,0,0,6,0,2,2,0,0,0,0,1,0,3,1,0,0,1,0,1,1,1,0,0,0,3,0,2,1,0,0,0,1,0,0,0,4,5,0,0,0,0,2,0,0,0,3,0,1,0,0,0,7,0,4,0,3,0,0,1,0,3,0,2,0,2,0,8,2,0,0,0,0,9,1,9,0,0,1,0,3,0,0,6
trotsky_perm_rev.txt_chunk16,trotsky,3,0,3,0,2,1,1,0,0,41,1,1,2,0,1,0,3,2,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,2,0,3,0,2,0,3,9,0,0,2,0,50,0,5,3,0,0,4,10,0,4,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,2,0,2,14,0,0,10,1,1,0,0,0,0,0,0,1,6,0,8,0,0,0,0,0,0,5,1,1,1,3,0,0,0,5,1,0,0,3,12,1,2,0,1,0,0,1,2,0,2,2,1,1,0,0,0,0,1,1,5,4,2,2,3,0,0,1,2,1,13,2,2,0,1,6,3,1,1,2,0,6,0,0,2,1,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,3,8,0,1,0,0,0,1,0,1,0,0,0,0,7,2,0,4,3,1,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,3,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,2,1,1,0,2,0,2,1,2,0,0,1,0,0,0,1,0,2,0,1,0,0,0,14,0,0,0,3,1,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,4,0,4,0,0,0,7,5,1,0,1
trotsky_perm_rev.txt_chunk2,trotsky,1,0,4,0,0,0,5,2,1,39,3,1,0,1,0,1,3,6,0,1,1,0,0,0,1,1,1,0,6,0,1,0,0,0,4,2,1,2,0,1,3,0,0,0,1,35,0,5,4,0,2,13,8,0,1,0,2,2,0,4,1,0,2,3,0,0,1,2,1,1,1,0,0,0,9,1,0,18,0,0,1,2,3,0,0,0,0,12,0,1,0,0,0,0,0,1,0,5,2,0,4,0,0,0,3,0,4,1,0,7,0,1,1,2,2,0,3,0,3,0,1,0,2,1,0,0,0,1,7,2,3,1,4,3,0,0,1,2,4,9,1,0,0,0,6,2,3,4,2,0,9,1,0,1,0,0,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,1,4,0,0,1,2,0,0,1,0,0,0,0,1,2,0,0,6,5,0,0,1,0,1,0,0,2,0,1,0,1,3,0,0,1,3,1,0,2,0,1,0,3,0,0,0,0,0,1,2,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,1,0,1,1,1,0,0,4,0,0,0,0,0,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,17,2,8,1,0,0,3,0,0,0,0,0,4,6,0,0,0
trotsky_perm_rev.txt_chunk20,trotsky,8,0,3,0,1,0,2,2,2,30,7,1,2,2,1,1,0,2,0,3,0,0,0,0,1,2,1,0,3,0,3,0,1,0,1,4,0,5,3,1,6,0,0,2,0,24,0,2,6,4,4,7,9,0,1,1,2,0,0,1,0,1,1,1,0,1,3,0,0,0,3,0,0,1,22,1,0,22,0,0,2,3,1,1,0,0,0,6,0,4,1,2,0,0,0,0,5,1,0,1,2,2,2,2,1,1,0,2,4,11,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1,6,1,1,3,1,1,2,3,2,1,11,6,1,0,1,8,2,5,1,2,1,7,0,1,1,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,5,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,4,1,1,0,0,0,0,0,2,0,0,0,2,1,0,1,0,1,0,0,0,0,1,2,1,0,0,3,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,3,0,2,6,3,1,0,0,0,1,0,2,0,0,2,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,5,0,0,1,0,0,0,1,2,1,0,8
trotsky_perm_rev.txt_chunk21,trotsky,3,0,0,1,4,2,0,3,2,20,4,2,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0,3,1,0,1,1,0,4,4,0,4,0,2,2,0,0,4,0,32,0,5,3,0,9,11,7,0,0,0,2,1,1,1,0,0,0,3,0,1,0,1,1,1,2,0,0,0,21,0,0,22,1,2,2,4,1,0,0,1,1,7,0,4,1,1,0,1,0,1,7,1,4,0,3,0,0,0,2,2,1,2,4,8,1,0,0,0,0,0,1,0,2,3,0,1,1,1,0,0,0,1,0,2,1,1,4,0,1,0,11,1,1,13,1,4,0,2,4,3,1,1,0,0,8,0,0,1,0,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,2,0,2,0,3,0,0,4,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,4,0,8,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,5,1,0,0,4,2,0,1,0,0,0,1,2,0,1,17,3,0,0,1,7,1,0,1,0,0,0,7,1,2,0,0
trotsky_perm_rev.txt_chunk22,trotsky,7,0,0,0,3,0,0,1,1,39,1,0,5,1,1,1,0,6,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,2,2,2,0,3,2,5,7,1,1,0,0,30,0,1,3,0,1,10,14,0,3,1,1,0,1,3,0,0,0,0,0,0,2,1,0,0,0,0,1,1,8,0,0,24,1,0,0,0,0,0,0,0,0,6,0,12,5,0,0,0,1,0,4,0,3,0,3,3,1,0,3,1,4,1,0,9,0,0,0,2,0,0,2,0,0,0,1,0,2,2,0,0,0,2,7,4,1,1,4,1,0,0,6,3,2,16,1,3,3,0,6,1,3,1,1,0,10,5,0,3,0,0,3,1,0,3,1,0,1,0,0,1,2,0,0,0,0,0,0,2,1,0,1,1,2,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,0,3,0,0,0,1,0,0,1,1,0,1,0,2,2,0,1,0,0,1,0,1,1,0,1,1,2,3,0,0,0,1,0,2,0,5,1,0,0,1,0,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,20,0,3,1,0,0,1,0,9,0,0,0,1,8,0,0,4
trotsky_perm_rev.txt_chunk24,trotsky,8,0,1,0,7,4,0,2,0,43,0,2,0,0,4,0,0,1,2,4,2,0,3,1,0,0,1,0,2,0,0,0,0,0,1,5,0,3,1,1,4,0,1,0,1,36,0,2,1,0,0,1,11,1,2,0,3,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,6,2,0,17,1,0,0,1,3,0,0,0,0,8,2,3,2,1,0,1,0,0,2,2,0,1,1,0,0,0,6,0,2,2,1,11,0,0,1,1,0,0,1,0,0,0,1,0,0,3,0,1,0,6,0,5,2,0,5,2,0,0,8,1,4,15,2,0,2,0,11,1,1,0,1,2,0,2,2,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,5,7,0,0,0,0,0,1,0,6,1,0,1,0,0,7,0,3,3,0,0,1,0,1,0,1,0,0,0,3,0,0,3,1,0,1,0,1,0,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,6,4,3,0,0,0,4,0,0,1,0,5,0,2,0,0,1,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,4,0,8,0,2,0,2,1,0,0,3
trotsky_perm_rev.txt_chunk26,trotsky,3,0,2,0,4,1,1,0,0,41,2,2,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,4,0,1,0,1,2,1,3,1,6,2,2,5,0,0,3,0,39,1,5,0,0,1,9,10,0,0,0,0,2,0,1,0,0,1,1,0,3,1,0,0,0,0,0,1,1,9,1,0,16,0,1,0,1,3,0,0,1,0,4,0,2,0,0,1,0,0,0,3,3,1,0,1,0,1,1,1,2,1,0,0,9,0,1,0,1,3,0,0,0,1,0,0,0,1,5,1,0,0,0,1,6,1,0,2,2,2,0,2,0,1,10,3,1,1,0,5,1,1,4,2,0,5,1,1,4,1,0,3,0,1,5,4,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,2,0,0,1,0,2,0,1,0,2,4,0,2,1,6,0,0,1,0,0,2,4,0,0,0,1,0,1,2,0,0,0,1,1,1,4,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,7,0,0,0,0,0,4,0,3,0,2,2,0,0,1,1,0,0,0,1,0,6,1,4,0,0,0,4,0,3,1,0,0,1,7,0,0,4
trotsky_perm_rev.txt_chunk28,trotsky,12,0,1,1,1,2,0,4,1,55,2,1,2,2,2,0,1,3,0,1,0,0,0,0,2,1,1,0,4,0,0,0,0,0,3,2,0,2,1,6,6,0,0,3,2,21,1,4,1,0,0,5,7,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,10,0,1,22,1,0,1,3,3,0,0,0,0,5,0,3,0,0,0,0,0,0,7,1,2,0,1,0,1,0,11,2,1,3,0,12,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,2,0,3,0,3,4,7,0,0,6,7,1,19,0,1,2,1,7,1,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,2,0,1,2,2,1,1,0,1,0,0,1,0,4,0,0,4,3,8,0,0,0,4,0,1,1,0,0,1,0,1,2,0,0,1,1,1,1,2,0,0,1,0,1,0,1,0,1,2,1,0,1,7,0,0,1,0,2,0,2,0,0,0,0,2,0,3,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,4,0,3,3,1,1,0,2,0,0,1,1,0,5,1,0,0,0,0,2,1,0,0,3,0,0,0,1,4,0,0,0,1,0,7,1,1,0,0,1,6,0,3,0,1,1,1,8,2,0,10
trotsky_perm_rev.txt_chunk29,trotsky,6,1,2,0,4,0,4,1,6,40,4,3,1,1,1,0,2,3,0,2,1,0,2,1,0,0,4,0,3,0,2,0,0,0,2,2,0,3,0,5,3,0,0,0,2,36,2,4,5,2,1,6,12,0,5,0,0,0,0,1,0,1,2,2,0,2,0,0,0,0,4,1,0,0,6,0,3,22,0,0,0,5,0,0,0,0,1,6,1,8,3,1,0,0,0,0,4,0,1,0,2,0,0,1,6,0,0,2,2,8,0,0,0,0,1,1,0,3,1,0,1,0,0,4,0,1,0,0,0,4,2,0,6,2,1,2,2,2,2,5,1,0,2,1,8,1,0,2,1,0,0,0,2,0,1,1,0,0,0,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,2,0,0,0,6,0,1,1,0,0,1,0,0,0,0,0,3,1,0,0,3,0,0,0,0,3,0,1,0,2,3,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,2,0,1,4,0,0,1,0,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,3,0,1,3,3,2,0,1,0,0,0,1,0,2,0,0,0,1,0,5,0,1,0,12,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,2,2,2,2,2,2,0,3,0,3,0,4
trotsky_perm_rev.txt_chunk3,trotsky,4,0,0,0,3,2,2,1,2,36,1,3,1,0,0,0,0,3,0,5,0,1,0,0,0,1,1,0,10,0,0,1,0,1,1,2,0,3,1,0,0,0,0,1,0,33,2,4,2,1,1,11,10,0,0,0,1,1,0,0,1,0,1,6,0,2,0,0,0,0,3,1,1,0,9,0,0,18,2,0,0,1,0,1,0,2,0,2,0,2,2,2,1,0,0,0,4,6,7,0,4,0,0,0,3,3,2,1,0,13,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,7,4,1,0,1,0,1,0,1,2,3,9,1,2,0,4,2,1,2,2,2,0,4,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,5,2,2,1,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,0,0,0,1,2,1,0,3,2,1,0,0,1,1,0,2,0,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,0,2,1,1,0,1,0,0,4,1,0,0,1,0,2,0,1,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16,2,6,4,0,1,3,1,0,1,0,0,1,4,1,0,0
trotsky_perm_rev.txt_chunk30,trotsky,4,0,1,0,6,0,0,2,3,43,2,2,0,0,1,0,0,2,0,1,2,0,1,0,0,1,0,0,4,0,1,0,1,0,2,4,0,3,0,3,5,0,0,8,0,44,3,5,8,1,4,7,3,0,0,0,2,1,0,1,0,2,0,1,0,1,0,1,0,0,7,1,0,0,10,3,1,22,0,0,0,2,3,1,1,0,1,5,0,3,0,0,0,0,0,0,2,2,0,0,6,1,0,0,2,0,5,3,0,9,1,0,2,1,1,0,2,1,1,1,0,0,0,0,0,1,1,1,0,2,0,0,4,3,1,1,1,2,1,12,2,0,0,0,3,3,1,0,0,1,1,1,0,2,1,2,1,0,0,2,9,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,1,3,0,0,0,0,0,1,2,0,3,1,1,3,4,1,1,1,0,8,0,1,1,0,2,0,3,2,7,0,0,0,0,1,0,2,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,0,0,0,1,2,0,0,0,1,0,0,0,1,0,10,0,0,0,4,1,0,0,1,1,0,1,1,1,1,6,0,0,0,0,0,5,0,3,0,0,1,5,1,3,0,6
trotsky_perm_rev.txt_chunk32,trotsky,5,0,2,0,2,2,0,0,0,37,0,2,1,1,0,0,0,5,0,1,1,0,0,1,0,2,3,0,4,0,0,0,2,2,3,1,2,3,7,1,5,0,0,1,1,32,2,0,2,0,2,7,11,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,4,1,0,1,17,1,0,21,0,0,1,0,4,0,0,0,0,9,0,5,1,2,1,0,0,0,3,2,2,0,6,2,0,2,8,0,6,3,0,6,1,1,0,0,0,0,0,0,6,1,4,0,0,2,0,2,0,3,1,3,0,1,7,2,0,1,5,1,1,17,0,6,0,0,5,1,5,2,1,0,0,1,1,4,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,2,0,4,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,3,1,1,0,3,1,0,1,1,2,0,0,0,1,0,2,0,0,5,0,0,1,2,3,4,5,0,0,1,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,7,4,1,1,0,0,2,0,3,0,0,6,2,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,1,3,0,0,6,0,10,0,0,0,2,6,0,0,3
