chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,говорить,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,каждый,как,классов,когда,конечно,которая,которой,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,с,самой,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,степени,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,среди,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,народа,прежде,рабочий,рабочих,революционной,россии,русского,русской,силу,силы,со,страны,такой,теперь,тогда,труда,был,вообще,всей,да,действительно,здесь,мог,почти,сам,такого,хотя,1,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,часть,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,снова,тов,войны,масс,демократия,политические,политических,массы,политического,революционного,пролетариат,революции,буржуазия,революция,ленин,её,маркса,радек
trotsky_perm_rev.txt_chunk12,trotsky,4,0,4,1,3,2,2,2,2,40,0,0,1,2,0,1,1,0,2,0,1,1,0,0,0,0,0,4,0,2,0,0,2,4,6,0,3,2,1,3,0,0,3,0,32,0,3,2,0,0,7,1,3,0,3,0,3,1,2,1,0,1,1,1,2,0,0,0,0,4,2,0,1,10,0,0,25,0,1,1,2,0,1,0,1,7,0,5,0,2,0,0,0,0,3,2,0,0,7,0,0,1,1,0,2,2,7,0,1,0,3,1,0,0,2,2,0,0,2,3,1,0,2,2,2,5,2,2,4,0,1,0,0,6,2,1,6,0,2,1,1,8,2,1,3,0,0,4,2,0,5,0,2,3,2,0,1,0,0,0,1,1,1,1,1,0,2,0,1,0,1,0,1,2,0,1,1,1,7,0,0,1,1,2,0,2,3,1,0,0,0,0,2,1,0,3,2,2,0,3,0,5,1,0,1,0,3,0,1,0,2,6,1,1,5,0,0,0,1,1,0,3,6,0,1,0,1,0,1,2,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,1,1,0,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,20,2,9,0,0,0,1
trotsky_perm_rev.txt_chunk18,trotsky,8,0,1,0,0,1,0,4,1,46,2,3,3,2,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,1,3,0,1,1,3,2,2,4,0,8,0,0,6,0,37,2,5,3,0,2,6,0,9,2,0,0,0,1,0,0,2,0,1,1,3,1,0,0,0,2,1,0,0,10,1,0,25,0,1,1,0,0,0,2,2,4,1,3,3,1,0,0,0,0,5,0,0,0,6,0,2,0,2,0,0,0,5,1,0,0,0,0,0,1,0,1,0,1,0,1,5,0,1,0,2,4,2,0,0,3,0,0,3,1,2,1,20,1,1,2,0,11,3,3,2,0,2,13,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,2,5,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,1,0,1,1,0,0,0,2,5,3,0,2,2,0,0,2,2,0,4,2,0,0,5,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,2,2,2,0,0,0,1,0,1,0,2,0,0,0,2,1,12,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,8,1,2,1,0,0,11
trotsky_perm_rev.txt_chunk19,trotsky,2,1,5,1,2,1,0,4,3,30,3,1,0,3,0,0,3,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,3,3,1,1,1,3,5,4,5,3,1,28,1,6,0,0,1,6,0,4,1,1,0,1,1,1,0,0,0,1,1,3,3,3,0,0,4,1,0,1,13,0,0,16,0,1,3,1,1,1,1,0,4,4,9,0,1,2,0,0,0,1,1,2,0,5,2,1,3,3,2,0,0,10,0,0,1,0,0,0,0,2,0,0,2,0,1,3,0,1,0,0,1,2,1,2,2,1,1,2,4,2,2,14,0,2,0,0,10,0,1,2,1,0,9,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,1,0,0,2,2,0,1,5,0,0,0,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,2,1,0,5,10,0,3,1,0,0,3
trotsky_perm_rev.txt_chunk20,trotsky,8,0,3,0,1,0,2,2,2,30,7,1,2,1,1,0,2,0,3,0,0,0,1,1,2,1,0,3,0,3,0,1,0,1,4,0,5,3,1,6,0,0,2,0,24,0,2,6,4,4,7,0,9,0,1,1,2,0,1,0,1,1,1,0,1,3,0,0,0,3,0,0,1,22,1,0,22,0,0,3,1,1,0,0,0,6,0,4,1,2,0,0,0,0,5,1,0,1,2,2,2,2,1,1,0,2,11,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,6,1,1,3,1,1,2,1,3,2,1,11,6,1,0,1,8,2,5,1,2,1,7,0,1,1,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,5,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,2,1,0,3,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,3,0,2,6,3,1,0,0,0,0,2,0,0,2,0,1,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,1,10,1,0,1,0,0,8
trotsky_perm_rev.txt_chunk21,trotsky,3,0,0,1,4,2,0,3,2,20,4,2,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,0,4,4,0,4,0,2,2,0,0,4,0,32,0,5,3,0,9,11,0,7,0,0,0,2,1,1,0,0,0,3,0,1,0,1,1,1,2,0,0,0,21,0,0,22,1,2,4,1,0,0,1,1,7,0,4,1,1,0,1,0,1,7,1,4,0,3,0,0,0,2,2,1,2,8,1,0,0,0,0,0,1,0,2,3,0,1,1,1,0,0,0,1,2,1,1,4,0,1,0,0,11,1,1,13,1,4,0,2,4,3,1,1,0,0,8,0,0,1,0,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,2,0,2,0,3,0,0,0,4,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,4,0,8,0,0,1,0,0,2,1,1,0,1,0,0,0,0,5,1,0,0,0,4,2,0,1,0,0,0,1,1,1,0,0,7,0,0,2,1,3,7,17,2,0,1,0,0,0
trotsky_perm_rev.txt_chunk22,trotsky,7,0,0,0,3,0,0,1,1,39,1,0,5,1,1,0,6,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,2,2,2,0,3,2,5,7,1,1,0,0,30,0,1,3,0,1,10,1,14,0,3,1,1,0,3,0,0,0,0,0,0,2,1,0,0,0,0,1,1,8,0,0,24,1,0,0,0,0,0,0,0,6,0,12,5,0,0,0,1,0,4,0,3,0,3,3,1,0,3,1,4,1,9,0,0,0,2,0,0,2,0,0,0,1,0,2,2,0,0,0,2,4,1,1,4,1,0,0,1,6,3,2,16,1,3,3,0,6,1,3,1,1,0,10,5,0,3,0,0,3,1,0,3,1,0,1,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,6,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0,1,0,1,1,0,1,0,2,2,0,0,0,1,0,0,1,0,1,1,0,1,1,2,3,0,0,1,0,2,0,5,1,0,0,1,0,2,0,1,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,3,9,0,0,4
trotsky_perm_rev.txt_chunk23,trotsky,11,1,2,0,5,1,0,6,1,42,0,1,0,0,0,2,5,0,1,2,2,0,1,1,1,1,0,2,1,0,0,0,0,1,0,1,1,4,1,9,0,0,2,1,35,1,8,2,1,0,5,0,11,0,1,0,0,0,2,0,0,1,1,1,1,1,1,0,0,1,1,2,0,12,0,2,28,0,2,2,3,0,0,1,1,8,0,6,2,2,1,1,1,3,2,1,0,0,0,1,1,0,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,6,3,0,3,3,1,3,0,5,1,1,17,2,2,1,1,8,4,0,1,1,0,8,3,1,4,0,0,1,0,0,1,2,0,0,0,2,2,1,1,0,0,0,0,1,0,0,1,2,3,0,1,1,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,3,3,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,5,0,0,8
trotsky_perm_rev.txt_chunk24,trotsky,8,0,1,0,7,4,0,2,0,43,0,2,0,4,0,0,1,2,4,2,3,1,0,0,0,1,0,2,0,0,0,0,0,1,5,0,3,1,1,4,0,1,0,1,36,0,2,1,0,0,1,2,11,1,2,0,3,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,6,2,0,17,1,0,1,3,0,0,0,0,8,2,3,2,1,0,1,0,0,2,2,0,1,1,0,0,0,6,0,2,2,11,0,0,1,1,0,0,1,0,0,0,1,0,0,3,0,1,0,6,5,2,0,5,2,0,0,0,8,1,4,15,2,0,2,0,11,1,1,0,1,2,0,2,2,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,5,7,0,0,0,0,0,0,0,1,0,6,1,0,1,0,0,7,3,3,0,1,0,1,0,1,0,1,0,0,0,0,3,0,0,3,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,6,4,3,0,0,0,0,0,1,0,5,0,2,0,0,1,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,11,8,0,2,3
trotsky_perm_rev.txt_chunk25,trotsky,8,0,0,0,2,3,0,0,1,37,2,2,1,2,0,1,2,0,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,3,0,1,0,2,8,0,0,3,0,25,0,6,3,1,1,6,0,8,1,2,1,1,0,2,0,0,2,0,0,0,2,0,0,0,0,2,1,0,9,0,0,24,0,0,0,0,0,0,1,0,2,0,5,1,1,1,0,0,0,3,1,2,2,2,0,1,1,4,2,1,0,11,2,0,0,1,0,0,1,1,1,2,0,0,1,3,0,0,0,2,3,0,0,6,3,1,0,0,1,2,2,8,0,1,1,1,1,0,1,1,1,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,4,0,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,3,1,2,1,2,0,0,1,0,2,0,0,0,0,2,0,2,2,0,1,0,1,2,0,0,2,0,2,2,0,0,1,0,0,1,0,0,1,2,0,0,0,2,1,1,0,0,4,0,1,0,0,0,3,1,0,4,0,1,1,0,0,0,0,0,0,3,0,2,0,1,0,3,1,0,1,0,7,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0
trotsky_perm_rev.txt_chunk26,trotsky,3,0,2,0,4,1,1,0,0,41,2,2,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,4,0,1,0,1,2,1,3,1,6,2,2,5,0,0,3,0,39,1,5,0,0,1,9,0,10,0,0,0,0,2,1,0,0,1,1,0,3,1,0,0,0,0,0,1,1,9,1,0,16,0,1,1,3,0,0,1,0,4,0,2,0,0,1,0,0,0,3,3,1,0,1,0,1,1,1,2,1,0,9,0,1,0,1,3,0,0,0,1,0,0,0,1,5,1,0,0,0,6,1,0,2,2,2,0,0,2,0,1,10,3,1,1,0,5,1,1,4,2,0,5,1,1,4,1,0,3,0,1,5,4,0,1,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,2,0,0,0,0,1,0,2,0,1,0,2,4,0,1,6,0,0,0,1,0,0,2,4,0,0,0,0,1,0,1,2,0,0,1,1,4,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,7,0,0,0,0,0,4,0,0,3,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,6,0,4,3,0,0,4
trotsky_perm_rev.txt_chunk27,trotsky,5,0,0,0,3,1,1,3,0,40,3,0,0,1,0,1,4,1,3,1,0,1,0,0,2,2,0,4,1,0,0,1,0,7,3,0,7,4,1,2,0,0,2,0,30,0,7,7,0,1,8,1,9,0,0,1,1,0,2,1,0,1,0,0,6,2,0,0,2,5,2,0,0,9,0,1,19,0,4,0,2,0,0,0,1,9,1,2,0,0,0,0,0,2,3,2,1,0,5,0,1,1,1,0,0,1,6,0,0,1,0,1,1,0,0,0,0,2,0,0,4,0,0,0,7,3,5,0,6,2,0,0,0,6,4,14,18,1,2,1,0,8,1,0,0,1,0,2,0,2,3,0,0,4,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,3,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,7,0,0,1,0,1,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,6,1,0,0,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,6,5,3,0,0,1,0,0,0,1,2,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,6,0,2,5,0,0,5
trotsky_perm_rev.txt_chunk28,trotsky,12,0,1,1,1,2,0,4,1,55,2,1,2,2,0,1,3,0,1,0,0,0,0,2,1,1,0,4,0,0,0,0,0,3,2,0,2,1,6,6,0,0,3,2,21,1,4,1,0,0,5,0,7,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,10,0,1,22,1,0,3,3,0,0,0,0,5,0,3,0,0,0,0,0,0,7,1,2,0,1,0,1,0,11,2,1,3,12,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,2,3,0,3,4,7,0,0,1,6,7,1,19,0,1,2,1,7,1,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,2,0,1,2,2,1,1,0,1,0,0,0,1,0,4,0,0,4,3,8,0,0,0,4,0,0,1,1,0,0,1,0,1,2,0,0,1,1,1,1,2,1,0,0,0,1,0,1,0,1,0,1,2,1,1,7,0,0,0,1,0,2,0,2,1,0,0,0,0,2,0,3,1,0,1,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,4,0,3,3,1,1,0,2,0,1,1,0,5,1,0,0,0,0,2,1,1,0,0,3,0,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,1,1,7,2,1,3,0,1,10
trotsky_perm_rev.txt_chunk3,trotsky,4,0,0,0,3,2,2,1,2,36,1,3,1,0,0,0,3,0,5,0,0,0,0,0,1,1,0,10,0,0,1,0,1,1,2,0,3,1,0,0,0,0,1,0,33,2,4,2,1,1,11,0,10,0,0,0,1,1,0,1,0,1,6,0,2,0,0,0,0,3,1,1,0,9,0,0,18,2,0,1,0,1,0,2,0,2,0,2,2,2,1,0,0,0,4,6,7,0,4,0,0,0,3,3,2,1,13,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,4,1,0,1,0,1,0,0,1,2,3,9,1,2,0,4,2,1,2,2,2,0,4,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,5,2,2,1,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,2,0,0,0,0,1,2,1,0,3,2,1,0,1,1,1,0,2,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,2,1,1,0,1,0,4,1,0,0,1,0,2,0,1,0,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,16,1,6,0,0,0,0
trotsky_perm_rev.txt_chunk30,trotsky,4,0,1,0,6,0,0,2,3,43,2,2,0,1,0,0,2,0,1,2,1,0,0,0,1,0,0,4,0,1,0,1,0,2,4,0,3,0,3,5,0,0,8,0,44,3,5,8,1,4,7,1,3,0,0,0,2,1,1,0,2,0,1,0,1,0,1,0,0,7,1,0,0,10,3,1,22,0,0,2,3,1,1,0,1,5,0,3,0,0,0,0,0,0,2,2,0,0,6,1,0,0,2,0,5,3,9,0,0,2,1,1,0,2,1,1,1,0,0,0,0,0,1,1,1,2,0,0,4,3,1,1,3,1,2,1,12,2,0,0,0,3,3,1,0,0,1,1,1,0,2,1,2,1,0,0,2,9,0,0,2,0,0,2,1,0,0,0,0,2,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,3,1,1,3,4,0,1,1,0,1,0,8,0,1,1,0,2,0,2,7,0,1,0,0,0,1,0,2,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,1,1,1,6,0,0,0,2,0,0,0,1,0,0,0,1,0,10,0,0,0,0,4,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,5,6,3,0,3,0,0,6
trotsky_perm_rev.txt_chunk31,trotsky,7,0,4,1,4,0,0,1,5,34,2,4,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,15,1,0,0,1,0,0,0,0,3,0,7,6,0,0,6,5,34,1,4,3,0,1,4,0,5,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,1,7,1,1,0,16,0,1,22,0,2,7,1,0,0,0,0,10,1,6,0,0,0,0,0,1,0,0,0,0,5,0,2,1,3,2,3,2,8,2,0,0,0,0,0,2,1,0,2,1,0,0,2,0,0,0,1,4,1,1,11,3,0,1,0,1,2,2,11,2,1,0,0,12,2,2,1,3,0,1,0,0,2,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,2,0,0,0,0,0,0,1,1,1,0,0,3,0,2,3,1,2,0,0,0,2,3,1,0,0,1,1,0,3,0,1,2,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,3,7,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,10,0,0,1,0,2,2,0,0,1,1,0,0,1,0,0,3,0,1,1,2,0,1,4,3,3,2,1,0,0,3
trotsky_perm_rev.txt_chunk32,trotsky,5,0,2,0,2,2,0,0,0,37,0,2,1,0,0,0,5,0,1,1,0,1,0,0,2,3,0,4,0,0,0,2,2,3,1,2,3,7,1,5,0,0,1,1,32,2,0,2,0,2,7,0,11,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,1,4,1,0,1,17,1,0,21,0,0,0,4,0,0,0,0,9,0,5,1,2,1,0,0,0,3,2,2,0,6,2,0,2,8,0,6,3,6,0,1,0,0,0,0,0,0,6,1,4,0,0,2,0,2,0,3,3,0,1,7,2,0,1,0,5,1,1,17,0,6,0,0,5,1,5,2,1,0,0,1,1,4,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,2,0,4,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,3,1,1,0,3,0,1,0,0,1,1,2,0,0,0,1,0,2,0,5,0,3,0,1,2,3,4,5,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,4,7,4,1,1,0,0,0,3,0,0,6,2,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,10,0,0,3
trotsky_perm_rev.txt_chunk33,trotsky,8,0,2,0,1,1,0,2,1,35,3,2,0,1,0,2,3,1,1,0,0,0,0,0,0,1,0,3,1,2,0,1,0,1,0,0,4,0,4,6,0,0,0,0,33,1,3,6,1,1,0,0,10,0,3,0,1,0,0,0,1,1,1,0,4,0,0,0,0,1,2,0,0,15,1,0,29,1,0,1,3,1,0,1,0,9,0,5,0,0,0,0,0,0,5,0,1,0,4,0,3,0,6,0,4,1,10,0,0,0,1,1,0,0,1,1,1,1,0,0,5,1,0,0,0,3,1,0,10,3,0,0,1,1,2,1,16,2,0,1,1,12,1,0,4,1,2,7,3,4,2,0,0,1,0,0,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,1,1,5,0,2,1,2,0,0,0,0,0,0,0,2,1,0,0,0,6,2,1,0,1,0,1,0,0,1,0,7,0,1,0,0,2,2,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,2,1,1,0,2,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,11,5,3,1,0,0,0,4,0,0,5,0,0,0,0,0,9,0,0,2,0,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,1,7,0,0,7
trotsky_perm_rev.txt_chunk34,trotsky,8,0,0,0,0,0,0,4,0,31,1,1,2,2,0,1,3,0,1,0,0,0,1,0,0,1,0,7,0,0,1,0,0,3,3,0,2,4,1,3,0,0,5,0,34,0,3,2,1,2,7,0,7,0,1,1,2,0,1,0,0,1,2,0,0,0,0,0,1,7,0,0,0,19,0,0,29,0,3,0,2,0,0,0,0,7,1,3,2,0,1,0,1,1,2,1,4,1,5,0,1,3,4,0,2,3,3,0,0,0,1,1,0,1,2,2,0,0,0,0,5,0,0,0,0,6,1,0,6,1,1,0,0,0,2,0,16,2,0,0,0,6,0,1,1,0,0,1,3,0,1,1,1,4,1,0,0,2,1,0,0,2,4,3,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,6,0,0,1,0,1,2,0,1,0,1,4,2,2,4,3,0,1,0,0,0,0,1,0,3,3,0,0,0,2,0,1,0,1,1,2,0,1,2,0,2,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,5,3,1,1,0,1,1,1,0,1,0,0,1,0,0,0,13,0,0,2,0,6,6,0,1,1,0,0,0,1,0,13,2,0,0,0,0,0,0,3,4,2,2,3,0,0,4
trotsky_perm_rev.txt_chunk35,trotsky,4,0,0,0,0,0,2,1,1,30,2,0,0,1,0,0,2,1,1,1,0,1,0,0,0,1,0,9,0,0,0,0,0,4,2,0,0,5,1,2,0,0,5,1,31,0,4,3,0,2,5,0,5,0,0,1,2,0,1,0,1,0,1,1,1,0,1,0,0,4,0,0,0,15,1,0,20,0,0,3,4,0,0,0,2,7,0,1,0,0,0,0,1,2,3,1,2,0,7,0,1,2,3,2,1,1,12,0,0,0,1,2,0,0,0,0,2,1,1,1,0,0,0,0,1,3,3,0,4,1,0,1,1,1,4,5,6,0,3,2,0,9,2,6,0,0,1,3,0,0,3,0,3,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,1,1,0,2,1,4,3,1,1,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,1,0,3,0,3,0,0,1,1,0,0,1,2,0,1,0,0,1,3,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,1,3,1,0,1,0,0,0,0,3,0,0,0,1,1,6,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,0,3,0,0,1,12
trotsky_prolet_i_rev.txt_chunk1,trotsky,5,3,2,1,2,2,0,2,3,24,6,1,0,0,0,4,9,0,5,1,0,0,0,1,0,0,0,6,3,1,3,2,0,3,1,1,0,4,2,3,0,0,2,4,29,0,4,2,0,2,15,1,5,0,1,0,2,1,0,0,0,0,1,0,1,0,0,1,2,2,2,0,2,17,0,0,16,1,1,1,0,1,0,1,1,4,3,1,0,0,0,0,0,0,1,1,1,0,8,1,0,0,4,1,5,0,7,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,5,2,0,1,7,0,0,1,0,0,4,0,5,3,2,2,0,8,3,0,1,1,2,0,2,0,2,0,2,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,6,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,1,0,1,0,5,3,2,3,5,0,2,0,0,0,0
